V_ID	V_Datum	V_Wochentag	V_Stunde	V_Station	V_Kartenart
10113	2019-01-01T06:46:39	1	6	1004	3
10114	2019-01-01T06:48:02	1	6	1003	4
10115	2019-01-01T06:48:25	1	6	1002	1
10116	2019-01-01T06:48:29	1	6	1001	4
10117	2019-01-01T06:53:08	1	6	1004	1
10118	2019-01-01T06:55:28	1	6	1001	2
10119	2019-01-01T06:56:14	1	6	1004	2
10120	2019-01-01T06:59:09	1	6	1001	2
10121	2019-01-01T07:02:09	1	7	1002	4
10122	2019-01-01T07:03:10	1	7	1002	1
10123	2019-01-01T07:04:29	1	7	1004	1
10124	2019-01-01T07:04:55	1	7	1002	2
10125	2019-01-01T07:05:26	1	7	1002	1
10126	2019-01-01T07:08:06	1	7	1001	3
10127	2019-01-01T07:08:10	1	7	1001	2
10128	2019-01-01T07:08:53	1	7	1001	2
10129	2019-01-01T07:09:01	1	7	1001	4
10130	2019-01-01T07:09:10	1	7	1001	3
10131	2019-01-01T07:10:45	1	7	1001	2
10132	2019-01-01T07:11:45	1	7	1004	3
10133	2019-01-01T07:11:48	1	7	1004	4
10134	2019-01-01T07:11:53	1	7	1001	4
10135	2019-01-01T07:13:05	1	7	1003	3
10136	2019-01-01T07:14:57	1	7	1001	2
10137	2019-01-01T07:15:03	1	7	1002	1
10138	2019-01-01T07:15:19	1	7	1001	3
10139	2019-01-01T07:16:13	1	7	1001	1
10140	2019-01-01T07:16:23	1	7	1002	2
10141	2019-01-01T07:19:37	1	7	1001	3
10142	2019-01-01T07:20:04	1	7	1002	3
10143	2019-01-01T07:21:50	1	7	1001	1
10144	2019-01-01T07:22:13	1	7	1001	3
10145	2019-01-01T07:22:54	1	7	1004	3
10146	2019-01-01T07:23:02	1	7	1002	1
10147	2019-01-01T07:24:51	1	7	1004	2
10148	2019-01-01T07:24:55	1	7	1003	1
10149	2019-01-01T07:26:20	1	7	1004	1
10150	2019-01-01T07:28:43	1	7	1002	4
10151	2019-01-01T07:28:48	1	7	1002	1
10152	2019-01-01T07:29:33	1	7	1002	2
10153	2019-01-01T07:30:29	1	7	1002	3
10154	2019-01-01T07:31:15	1	7	1004	4
10155	2019-01-01T07:31:45	1	7	1001	3
10156	2019-01-01T07:33:07	1	7	1001	2
10157	2019-01-01T07:33:15	1	7	1002	2
10158	2019-01-01T07:35:18	1	7	1002	1
10159	2019-01-01T07:35:55	1	7	1001	2
10160	2019-01-01T07:35:56	1	7	1002	2
10161	2019-01-01T07:35:58	1	7	1004	1
10162	2019-01-01T07:36:15	1	7	1001	4
10163	2019-01-01T07:36:23	1	7	1001	2
10164	2019-01-01T07:36:55	1	7	1001	2
10165	2019-01-01T07:38:06	1	7	1002	3
10166	2019-01-01T07:38:49	1	7	1002	3
10167	2019-01-01T07:39:55	1	7	1001	3
10168	2019-01-01T07:40:19	1	7	1004	4
10169	2019-01-01T07:40:57	1	7	1004	3
10170	2019-01-01T07:42:33	1	7	1003	2
10171	2019-01-01T07:44:50	1	7	1001	4
10172	2019-01-01T07:45:15	1	7	1001	1
10173	2019-01-01T07:46:32	1	7	1002	4
10174	2019-01-01T07:46:43	1	7	1002	1
10175	2019-01-01T07:48:20	1	7	1002	2
10176	2019-01-01T07:49:19	1	7	1002	3
10177	2019-01-01T07:52:27	1	7	1001	2
10178	2019-01-01T07:52:42	1	7	1002	2
10179	2019-01-01T07:52:48	1	7	1004	3
10180	2019-01-01T07:53:16	1	7	1001	3
10181	2019-01-01T07:55:30	1	7	1002	2
10182	2019-01-01T07:56:27	1	7	1001	1
10183	2019-01-01T07:57:02	1	7	1001	2
10184	2019-01-01T08:00:35	1	8	1001	2
10185	2019-01-01T08:01:13	1	8	1001	1
10186	2019-01-01T08:01:14	1	8	1002	2
10187	2019-01-01T08:02:12	1	8	1001	3
10188	2019-01-01T08:02:15	1	8	1001	3
10189	2019-01-01T08:02:54	1	8	1003	2
10190	2019-01-01T08:03:08	1	8	1001	1
10191	2019-01-01T08:03:35	1	8	1001	2
10192	2019-01-01T08:03:59	1	8	1001	1
10193	2019-01-01T08:04:58	1	8	1001	2
10194	2019-01-01T08:05:08	1	8	1001	2
10195	2019-01-01T08:05:28	1	8	1002	2
10196	2019-01-01T08:06:27	1	8	1002	3
10197	2019-01-01T08:06:32	1	8	1004	1
10198	2019-01-01T08:06:59	1	8	1002	2
10199	2019-01-01T08:07:37	1	8	1001	3
10200	2019-01-01T08:07:38	1	8	1002	2
10201	2019-01-01T08:08:24	1	8	1001	1
10202	2019-01-01T08:10:37	1	8	1002	4
10203	2019-01-01T08:11:48	1	8	1001	2
10204	2019-01-01T08:12:38	1	8	1004	1
10205	2019-01-01T08:13:23	1	8	1001	2
10206	2019-01-01T08:13:46	1	8	1004	1
10207	2019-01-01T08:14:25	1	8	1001	4
10208	2019-01-01T08:14:40	1	8	1001	2
10209	2019-01-01T08:15:10	1	8	1001	1
10210	2019-01-01T08:15:38	1	8	1004	4
10211	2019-01-01T08:15:46	1	8	1002	3
10212	2019-01-01T08:16:24	1	8	1001	3
10213	2019-01-01T08:17:12	1	8	1001	2
10214	2019-01-01T08:19:18	1	8	1001	3
10215	2019-01-01T08:20:12	1	8	1004	3
10216	2019-01-01T08:21:16	1	8	1001	2
10217	2019-01-01T08:22:45	1	8	1004	3
10218	2019-01-01T08:22:58	1	8	1002	3
10219	2019-01-01T08:23:24	1	8	1001	3
10220	2019-01-01T08:24:10	1	8	1002	3
10221	2019-01-01T08:28:07	1	8	1001	1
10222	2019-01-01T08:28:08	1	8	1001	4
10223	2019-01-01T08:30:52	1	8	1001	2
10224	2019-01-01T08:31:11	1	8	1001	3
10225	2019-01-01T08:31:37	1	8	1001	2
10226	2019-01-01T08:31:56	1	8	1001	1
10227	2019-01-01T08:32:12	1	8	1001	1
10228	2019-01-01T08:34:18	1	8	1001	3
10229	2019-01-01T08:36:55	1	8	1001	1
10230	2019-01-01T08:36:58	1	8	1001	4
10231	2019-01-01T08:37:11	1	8	1001	1
10232	2019-01-01T08:37:15	1	8	1001	3
10233	2019-01-01T08:37:19	1	8	1002	1
10234	2019-01-01T08:38:32	1	8	1001	2
10235	2019-01-01T08:39:03	1	8	1002	1
10236	2019-01-01T08:39:14	1	8	1001	2
10237	2019-01-01T08:39:37	1	8	1002	1
10238	2019-01-01T08:41:39	1	8	1004	1
10239	2019-01-01T08:41:40	1	8	1002	1
10240	2019-01-01T08:41:54	1	8	1001	2
10241	2019-01-01T08:43:42	1	8	1001	3
10242	2019-01-01T08:44:10	1	8	1001	1
10243	2019-01-01T08:44:53	1	8	1001	2
10244	2019-01-01T08:44:54	1	8	1001	1
10245	2019-01-01T08:44:56	1	8	1001	2
10246	2019-01-01T08:45:15	1	8	1002	1
10247	2019-01-01T08:46:23	1	8	1002	4
10248	2019-01-01T08:46:37	1	8	1001	4
10249	2019-01-01T08:47:16	1	8	1001	2
10250	2019-01-01T08:48:56	1	8	1004	3
10251	2019-01-01T08:49:02	1	8	1004	3
10252	2019-01-01T08:50:05	1	8	1002	2
10253	2019-01-01T08:51:10	1	8	1003	2
10254	2019-01-01T08:51:17	1	8	1001	4
10255	2019-01-01T08:53:16	1	8	1002	3
10256	2019-01-01T08:53:48	1	8	1001	4
10257	2019-01-01T08:54:47	1	8	1001	1
10258	2019-01-01T08:54:53	1	8	1001	1
10259	2019-01-01T08:56:53	1	8	1004	4
10260	2019-01-01T08:57:23	1	8	1003	3
10261	2019-01-01T08:57:40	1	8	1001	2
10262	2019-01-01T08:57:45	1	8	1001	2
10263	2019-01-01T08:57:48	1	8	1004	2
10264	2019-01-01T08:58:10	1	8	1004	1
10265	2019-01-01T08:58:33	1	8	1002	1
10266	2019-01-01T08:59:35	1	8	1003	3
10267	2019-01-01T09:00:06	1	9	1001	1
10268	2019-01-01T09:03:01	1	9	1004	3
10269	2019-01-01T09:03:10	1	9	1002	2
10270	2019-01-01T09:03:14	1	9	1004	1
10271	2019-01-01T09:04:37	1	9	1002	2
10272	2019-01-01T09:04:42	1	9	1001	2
10273	2019-01-01T09:05:31	1	9	1001	2
10274	2019-01-01T09:06:47	1	9	1001	1
10275	2019-01-01T09:07:33	1	9	1004	2
10276	2019-01-01T09:07:50	1	9	1001	2
10277	2019-01-01T09:08:29	1	9	1004	3
10278	2019-01-01T09:11:56	1	9	1004	1
10279	2019-01-01T09:12:13	1	9	1001	3
10280	2019-01-01T09:12:41	1	9	1001	3
10281	2019-01-01T09:13:41	1	9	1004	3
10282	2019-01-01T09:14:33	1	9	1001	2
10283	2019-01-01T09:15:17	1	9	1002	2
10284	2019-01-01T09:15:22	1	9	1001	1
10285	2019-01-01T09:15:49	1	9	1004	2
10286	2019-01-01T09:15:53	1	9	1002	2
10287	2019-01-01T09:16:55	1	9	1004	3
10288	2019-01-01T09:18:51	1	9	1004	2
10289	2019-01-01T09:19:00	1	9	1002	2
10290	2019-01-01T09:20:11	1	9	1002	4
10291	2019-01-01T09:20:18	1	9	1001	1
10292	2019-01-01T09:21:11	1	9	1001	4
10293	2019-01-01T09:25:15	1	9	1004	3
10294	2019-01-01T09:26:45	1	9	1001	3
10295	2019-01-01T09:28:36	1	9	1002	1
10296	2019-01-01T09:29:52	1	9	1002	3
10297	2019-01-01T09:33:00	1	9	1004	2
10298	2019-01-01T09:33:59	1	9	1004	2
10299	2019-01-01T09:34:32	1	9	1001	2
10300	2019-01-01T09:35:35	1	9	1001	1
10301	2019-01-01T09:35:37	1	9	1002	3
10302	2019-01-01T09:38:27	1	9	1002	2
10303	2019-01-01T09:39:18	1	9	1002	3
10304	2019-01-01T09:40:44	1	9	1004	1
10305	2019-01-01T09:42:25	1	9	1003	2
10306	2019-01-01T09:43:27	1	9	1002	2
10307	2019-01-01T09:45:57	1	9	1001	2
10308	2019-01-01T09:47:04	1	9	1001	4
10309	2019-01-01T09:47:39	1	9	1001	1
10310	2019-01-01T09:47:59	1	9	1001	3
10311	2019-01-01T09:49:57	1	9	1001	1
10312	2019-01-01T09:52:20	1	9	1001	1
10313	2019-01-01T09:52:35	1	9	1001	1
10314	2019-01-01T09:53:03	1	9	1002	2
10315	2019-01-01T09:57:21	1	9	1004	2
10316	2019-01-01T10:00:54	1	10	1002	2
10317	2019-01-01T10:04:36	1	10	1003	2
10318	2019-01-01T10:05:38	1	10	1001	2
10319	2019-01-01T10:07:20	1	10	1001	4
10320	2019-01-01T10:12:36	1	10	1002	3
10321	2019-01-01T10:13:19	1	10	1004	1
10322	2019-01-01T10:15:22	1	10	1004	3
10323	2019-01-01T10:15:35	1	10	1004	4
10324	2019-01-01T10:19:39	1	10	1001	1
10325	2019-01-01T10:19:44	1	10	1001	2
10326	2019-01-01T10:24:59	1	10	1002	4
10327	2019-01-01T10:25:28	1	10	1002	1
10328	2019-01-01T10:31:56	1	10	1001	1
10329	2019-01-01T10:32:52	1	10	1001	2
10330	2019-01-01T10:34:30	1	10	1001	2
10331	2019-01-01T10:40:38	1	10	1001	2
10332	2019-01-01T10:43:08	1	10	1001	4
10333	2019-01-01T10:44:49	1	10	1004	4
10334	2019-01-01T10:49:30	1	10	1002	2
10335	2019-01-01T10:50:57	1	10	1001	2
10336	2019-01-01T10:52:28	1	10	1001	2
10337	2019-01-01T10:54:00	1	10	1001	2
10338	2019-01-01T10:58:34	1	10	1001	2
10339	2019-01-01T11:01:05	1	11	1002	2
10340	2019-01-01T11:01:55	1	11	1004	4
10341	2019-01-01T11:03:48	1	11	1002	2
10342	2019-01-01T11:03:55	1	11	1002	1
10343	2019-01-01T11:08:21	1	11	1004	3
10344	2019-01-01T11:08:28	1	11	1001	2
10345	2019-01-01T11:09:39	1	11	1004	1
10346	2019-01-01T11:10:10	1	11	1002	2
10347	2019-01-01T11:12:11	1	11	1004	4
10348	2019-01-01T11:14:24	1	11	1002	1
10349	2019-01-01T11:14:33	1	11	1004	4
10350	2019-01-01T11:15:41	1	11	1001	1
10351	2019-01-01T11:17:16	1	11	1001	2
10352	2019-01-01T11:18:01	1	11	1004	2
10353	2019-01-01T11:19:26	1	11	1001	1
10354	2019-01-01T11:21:16	1	11	1002	4
10355	2019-01-01T11:23:32	1	11	1004	4
10356	2019-01-01T11:24:14	1	11	1004	1
10357	2019-01-01T11:28:01	1	11	1001	4
10358	2019-01-01T11:28:11	1	11	1001	2
10359	2019-01-01T11:29:03	1	11	1003	3
10360	2019-01-01T11:32:26	1	11	1004	3
10361	2019-01-01T11:35:02	1	11	1001	1
10362	2019-01-01T11:35:23	1	11	1001	2
10363	2019-01-01T11:36:53	1	11	1001	4
10364	2019-01-01T11:41:14	1	11	1001	1
10365	2019-01-01T11:45:29	1	11	1002	3
10366	2019-01-01T11:56:36	1	11	1001	1
10367	2019-01-01T11:57:49	1	11	1002	3
10368	2019-01-01T12:02:13	1	12	1001	1
10369	2019-01-01T12:02:49	1	12	1001	3
10370	2019-01-01T12:06:21	1	12	1001	1
10371	2019-01-01T12:07:16	1	12	1004	2
10372	2019-01-01T12:10:54	1	12	1002	1
10373	2019-01-01T12:11:08	1	12	1001	3
10374	2019-01-01T12:12:35	1	12	1002	2
10375	2019-01-01T12:13:04	1	12	1004	1
10376	2019-01-01T12:13:16	1	12	1002	1
10377	2019-01-01T12:16:16	1	12	1001	1
10378	2019-01-01T12:17:16	1	12	1001	2
10379	2019-01-01T12:19:26	1	12	1004	2
10380	2019-01-01T12:22:57	1	12	1001	3
10381	2019-01-01T12:27:54	1	12	1002	1
10382	2019-01-01T12:28:12	1	12	1001	1
10383	2019-01-01T12:28:25	1	12	1002	2
10384	2019-01-01T12:30:01	1	12	1001	2
10385	2019-01-01T12:33:56	1	12	1001	3
10386	2019-01-01T12:37:16	1	12	1001	3
10387	2019-01-01T12:40:43	1	12	1001	2
10388	2019-01-01T12:49:00	1	12	1004	2
10389	2019-01-01T12:49:05	1	12	1001	1
10390	2019-01-01T12:51:50	1	12	1001	2
10391	2019-01-01T12:53:32	1	12	1001	1
10392	2019-01-01T12:54:27	1	12	1004	1
10393	2019-01-01T12:54:58	1	12	1002	3
10394	2019-01-01T12:58:59	1	12	1001	2
10395	2019-01-01T13:01:08	1	13	1002	3
10396	2019-01-01T13:03:52	1	13	1001	2
10397	2019-01-01T13:06:03	1	13	1001	2
10398	2019-01-01T13:06:28	1	13	1004	3
10399	2019-01-01T13:08:04	1	13	1003	2
10400	2019-01-01T13:09:19	1	13	1002	2
10401	2019-01-01T13:09:59	1	13	1003	3
10402	2019-01-01T13:10:41	1	13	1003	2
10403	2019-01-01T13:11:12	1	13	1004	1
10404	2019-01-01T13:11:59	1	13	1002	3
10405	2019-01-01T13:14:54	1	13	1001	2
10406	2019-01-01T13:15:16	1	13	1004	3
10407	2019-01-01T13:15:45	1	13	1001	2
10408	2019-01-01T13:19:18	1	13	1001	3
10409	2019-01-01T13:19:49	1	13	1001	4
10410	2019-01-01T13:20:08	1	13	1002	2
10411	2019-01-01T13:21:24	1	13	1001	2
10412	2019-01-01T13:22:13	1	13	1001	4
10413	2019-01-01T13:32:25	1	13	1001	2
10414	2019-01-01T13:32:34	1	13	1003	2
10415	2019-01-01T13:38:24	1	13	1004	3
10416	2019-01-01T13:39:28	1	13	1004	3
10417	2019-01-01T13:41:23	1	13	1002	2
10418	2019-01-01T13:42:02	1	13	1001	1
10419	2019-01-01T13:48:44	1	13	1001	3
10420	2019-01-01T13:50:00	1	13	1004	4
10421	2019-01-01T13:56:08	1	13	1001	2
10422	2019-01-01T13:57:33	1	13	1004	4
10423	2019-01-01T13:58:59	1	13	1004	1
10424	2019-01-01T14:00:55	1	14	1002	2
10425	2019-01-01T14:11:06	1	14	1002	2
10426	2019-01-01T14:11:23	1	14	1001	2
10427	2019-01-01T14:16:15	1	14	1004	2
10428	2019-01-01T14:21:32	1	14	1002	3
10429	2019-01-01T14:23:06	1	14	1001	2
10430	2019-01-01T14:23:13	1	14	1002	1
10431	2019-01-01T14:24:10	1	14	1002	2
10432	2019-01-01T14:24:36	1	14	1001	2
10433	2019-01-01T14:27:54	1	14	1002	1
10434	2019-01-01T14:28:04	1	14	1001	2
10435	2019-01-01T14:29:41	1	14	1002	1
10436	2019-01-01T14:30:10	1	14	1003	1
10437	2019-01-01T14:31:19	1	14	1004	3
10438	2019-01-01T14:36:25	1	14	1002	3
10439	2019-01-01T14:38:44	1	14	1004	2
10440	2019-01-01T14:44:36	1	14	1001	4
10441	2019-01-01T14:46:51	1	14	1002	2
10442	2019-01-01T14:48:24	1	14	1002	3
10443	2019-01-01T14:48:52	1	14	1004	3
10444	2019-01-01T14:49:03	1	14	1001	2
10445	2019-01-01T14:49:26	1	14	1004	3
10446	2019-01-01T14:53:56	1	14	1004	2
10447	2019-01-01T15:00:42	1	15	1001	4
10448	2019-01-01T15:01:20	1	15	1002	3
10449	2019-01-01T15:09:45	1	15	1001	1
10450	2019-01-01T15:10:42	1	15	1002	1
10451	2019-01-01T15:11:50	1	15	1001	2
10452	2019-01-01T15:12:30	1	15	1004	2
10453	2019-01-01T15:13:13	1	15	1001	2
10454	2019-01-01T15:13:13	1	15	1004	1
10455	2019-01-01T15:13:36	1	15	1001	1
10456	2019-01-01T15:14:14	1	15	1001	2
10457	2019-01-01T15:15:39	1	15	1001	3
10458	2019-01-01T15:16:36	1	15	1004	1
10459	2019-01-01T15:16:42	1	15	1001	4
10460	2019-01-01T15:23:04	1	15	1001	2
10461	2019-01-01T15:23:13	1	15	1001	1
10462	2019-01-01T15:27:01	1	15	1001	2
10463	2019-01-01T15:27:32	1	15	1001	2
10464	2019-01-01T15:30:26	1	15	1001	1
10465	2019-01-01T15:30:35	1	15	1002	2
10466	2019-01-01T15:31:41	1	15	1001	1
10467	2019-01-01T15:36:50	1	15	1002	2
10468	2019-01-01T15:38:51	1	15	1002	2
10469	2019-01-01T15:39:23	1	15	1001	2
10470	2019-01-01T15:41:07	1	15	1004	2
10471	2019-01-01T15:41:09	1	15	1001	2
10472	2019-01-01T15:44:38	1	15	1002	2
10473	2019-01-01T15:53:13	1	15	1001	1
10474	2019-01-01T15:56:08	1	15	1001	4
10475	2019-01-01T16:01:57	1	16	1001	3
10476	2019-01-01T16:04:25	1	16	1004	2
10477	2019-01-01T16:04:30	1	16	1002	1
10478	2019-01-01T16:05:27	1	16	1002	1
10479	2019-01-01T16:05:36	1	16	1001	4
10480	2019-01-01T16:06:28	1	16	1001	4
10481	2019-01-01T16:06:53	1	16	1001	2
10482	2019-01-01T16:09:40	1	16	1001	4
10483	2019-01-01T16:10:40	1	16	1002	2
10484	2019-01-01T16:11:05	1	16	1003	1
10485	2019-01-01T16:12:04	1	16	1001	1
10486	2019-01-01T16:16:30	1	16	1001	2
10487	2019-01-01T16:16:34	1	16	1003	2
10488	2019-01-01T16:17:12	1	16	1004	2
10489	2019-01-01T16:18:33	1	16	1002	1
10490	2019-01-01T16:21:38	1	16	1003	3
10491	2019-01-01T16:25:15	1	16	1002	2
10492	2019-01-01T16:27:04	1	16	1002	2
10493	2019-01-01T16:28:14	1	16	1004	2
10494	2019-01-01T16:29:26	1	16	1002	4
10495	2019-01-01T16:32:48	1	16	1001	3
10496	2019-01-01T16:33:04	1	16	1002	2
10497	2019-01-01T16:33:06	1	16	1002	3
10498	2019-01-01T16:36:42	1	16	1001	3
10499	2019-01-01T16:36:49	1	16	1001	3
10500	2019-01-01T16:38:58	1	16	1001	4
10501	2019-01-01T16:40:10	1	16	1001	2
10502	2019-01-01T16:41:44	1	16	1004	2
10503	2019-01-01T16:43:14	1	16	1001	1
10504	2019-01-01T16:44:34	1	16	1001	1
10505	2019-01-01T16:47:37	1	16	1001	1
10506	2019-01-01T16:49:58	1	16	1003	2
10507	2019-01-01T16:52:52	1	16	1001	2
10508	2019-01-01T16:58:56	1	16	1002	2
10509	2019-01-01T17:04:16	1	17	1002	1
10510	2019-01-01T17:05:15	1	17	1002	2
10511	2019-01-01T17:11:12	1	17	1001	2
10512	2019-01-01T17:13:51	1	17	1001	3
10513	2019-01-01T17:14:08	1	17	1001	1
10514	2019-01-01T17:26:27	1	17	1001	2
10515	2019-01-01T17:27:34	1	17	1002	3
10516	2019-01-01T17:31:34	1	17	1001	3
10517	2019-01-01T17:42:35	1	17	1001	1
10518	2019-01-01T17:48:52	1	17	1002	4
10519	2019-01-01T18:03:17	1	18	1001	2
10520	2019-01-01T18:04:26	1	18	1001	2
10521	2019-01-01T18:07:59	1	18	1001	2
10522	2019-01-01T18:19:19	1	18	1001	2
10523	2019-01-01T18:21:02	1	18	1001	1
10524	2019-01-01T18:21:38	1	18	1002	1
10525	2019-01-01T18:27:24	1	18	1002	2
10526	2019-01-01T18:28:01	1	18	1004	1
10527	2019-01-01T18:28:56	1	18	1003	1
10528	2019-01-01T18:31:23	1	18	1001	2
10529	2019-01-01T18:32:56	1	18	1004	2
10530	2019-01-01T18:35:07	1	18	1001	2
10531	2019-01-01T18:35:16	1	18	1001	1
10532	2019-01-01T18:35:57	1	18	1001	2
10533	2019-01-01T18:40:03	1	18	1001	2
10534	2019-01-01T18:41:29	1	18	1001	2
10535	2019-01-01T18:42:49	1	18	1001	1
10536	2019-01-01T18:44:10	1	18	1001	1
10537	2019-01-01T18:55:28	1	18	1001	1
10538	2019-01-01T18:58:40	1	18	1002	1
10539	2019-01-01T18:58:52	1	18	1004	3
10540	2019-01-01T19:00:58	1	19	1001	1
10541	2019-01-01T19:02:39	1	19	1001	1
10542	2019-01-01T19:12:45	1	19	1004	3
10543	2019-01-01T19:16:16	1	19	1003	2
10544	2019-01-01T19:21:58	1	19	1001	1
10545	2019-01-01T19:22:25	1	19	1001	2
10546	2019-01-01T19:25:24	1	19	1001	3
10547	2019-01-01T19:26:30	1	19	1003	3
10548	2019-01-01T19:32:49	1	19	1001	2
10549	2019-01-01T19:34:46	1	19	1002	4
10550	2019-01-01T19:36:53	1	19	1001	4
10551	2019-01-01T19:40:41	1	19	1001	1
10552	2019-01-01T19:41:03	1	19	1001	2
10553	2019-01-01T19:45:12	1	19	1004	3
10554	2019-01-01T19:48:22	1	19	1001	1
10555	2019-01-01T19:54:39	1	19	1001	4
10556	2019-01-01T19:55:33	1	19	1001	3
