CustomerID	Date	Time	ChannelID	ProductID	DealerID	RecipientID	Explorer	Returned	Duration	Clicks	Pieces	Discount
000000731	20170204	232521	I	7	9995	000000731	Other               	N	387	48	1	0
000648245	20170204	205124	I	10	9998	000368038	Other               	N	560	36	3	5
000759074	20170203	222608	I	10	9997	000759074	Internet Explorer   	N	1282	89	1	10
000483134	20170204	211310	I	9	9996	000483134	Internet Explorer   	N	448	19	1	0
000740450	20170204	013313	I	6	9999	000740450	Internet Explorer   	N	384	48	1	0
000475411	20170204	203922	I	9	9999	000475411	Internet Explorer   	N	1206	66	1	10
000200641	20170204	120931	I	9	9996	000200641	Internet Explorer   	N	484	22	1	0
000196266	20170204	173734	I	10	9996	000196266	Internet Explorer   	N	579	51	1	0
000021593	20170204	132035	I	4	9997	000021593	Netscape            	N	1644	99	1	10
000050029	20170204	135028	T	6	1014	000050029	Internet Explorer   	N	1548	59	1	10
000050029	20170206	085136	T	6	1014	000050029	Internet Explorer   	Y	1548	59	1	10
000674447	20170204	084234	I	2	9995	000674447	Internet Explorer   	N	1460	74	1	10
000117843	20170204	111942	I	2	9998	000117843	Internet Explorer   	N	562	33	1	5
000117843	20170208	040423	I	2	9998	000117843	Internet Explorer   	Y	562	33	1	5
000628141	20170204	205002	I	2	9995	000628141	Internet Explorer   	N	555	37	1	0
000276933	20170204	195241	I	4	9995	000276933	Netscape            	N	381	50	1	0
000001655	20170204	082922	I	7	9999	000001655	Internet Explorer   	N	449	62	5	5
000045745	20170204	210256	I	10	9996	000045745	Internet Explorer   	N	320	58	1	10
000088581	20170204	131818	T	10	1026	000088581	Netscape            	N	598	36	1	0
000658113	20170204	084627	I	8	9998	000658113	Netscape            	N	393	55	1	5
000846453	20170204	135603	I	3	9995	000846453	Internet Explorer   	N	1768	92	1	0
000574930	20170204	153128	I	7	9996	000574930	Internet Explorer   	N	404	45	1	5
000101422	20170204	171431	I	8	9997	000101422	Other               	N	344	49	1	0
000038833	20170203	234506	I	6	9997	000038833	Internet Explorer   	N	1640	70	2	0
000451121	20170204	080501	I	6	9996	000451121	Internet Explorer   	N	315	29	1	0
000082502	20170204	225217	I	1	9997	000082502	Internet Explorer   	N	1272	81	1	5
000738543	20170204	213032	I	6	9996	000738543	Internet Explorer   	N	335	44	2	10
000623466	20170203	211252	I	10	9997	000623466	Internet Explorer   	N	1407	90	1	5
000133888	20170204	221552	I	9	9998	000133888	Internet Explorer   	N	1748	59	1	5
000133888	20170206	144551	I	9	9998	000133888	Internet Explorer   	Y	1748	59	1	5
000146848	20170204	141723	I	8	9998	000146848	Internet Explorer   	N	330	27	1	10
000375501	20170204	031052	T	7	1028	000375501	Internet Explorer   	N	315	53	2	5
000375501	20170211	113821	T	7	1028	000375501	Internet Explorer   	Y	315	53	2	5
000773812	20170204	134249	T	10	1003	000773812	Internet Explorer   	N	445	40	1	10
000761210	20170204	003708	I	10	9995	000761210	Netscape            	N	551	24	1	0
000429038	20170203	231816	T	10	1031	000429038	Internet Explorer   	N	479	23	1	10
000242227	20170204	184601	I	3	9999	000242227	Other               	N	508	45	1	10
000443160	20170204	061647	I	2	9995	000443160	Internet Explorer   	N	300	27	1	5
000834553	20170204	173049	I	3	9999	000834553	Internet Explorer   	N	1481	49	1	10
000620189	20170204	172014	I	7	9999	000620189	Internet Explorer   	N	531	59	1	10
000151818	20170203	224816	T	8	1028	000151818	Internet Explorer   	N	1489	60	1	0
000169508	20170204	021921	I	8	9995	000169508	Internet Explorer   	N	542	56	1	0
000636595	20170204	050836	I	8	9995	000636595	Internet Explorer   	N	407	61	1	10
000636595	20170208	090034	I	8	9995	000636595	Internet Explorer   	Y	407	61	1	10
000276067	20170204	223029	I	5	9998	000276067	Internet Explorer   	N	488	44	1	0
000217856	20170204	150812	T	2	1025	000217856	Internet Explorer   	N	469	59	2	0
000838976	20170203	210006	T	9	1020	000838976	Internet Explorer   	N	483	39	1	5
000099398	20170203	230921	I	6	9997	000099398	Internet Explorer   	N	300	47	2	5
000099398	20170206	175137	I	6	9997	000099398	Internet Explorer   	Y	300	47	2	5
000451652	20170204	093423	I	5	9996	000451652	Netscape            	N	436	19	2	5
000045214	20170204	031331	I	5	9995	000045214	Internet Explorer   	N	579	65	2	10
000734073	20170204	024557	I	9	9998	000734073	Internet Explorer   	N	1311	76	2	10
000070094	20170204	171353	I	1	9999	000070094	Internet Explorer   	N	519	62	1	10
000194522	20170204	154534	I	6	9995	000194522	Internet Explorer   	N	475	39	1	0
000469864	20170204	055917	S	3	1019	000469864	Internet Explorer   	N	420	58	1	5
000469864	20170208	073950	S	3	1019	000469864	Internet Explorer   	Y	420	58	1	5
000059364	20170204	123948	S	6	1028	000059364	Internet Explorer   	N	570	66	1	0
000614030	20170204	011624	I	2	9998	000614030	Internet Explorer   	N	570	41	1	0
000227788	20170204	091855	I	9	9996	000227788	Netscape            	N	1276	58	1	10
000833338	20170204	082852	I	3	9995	000833338	Internet Explorer   	N	376	26	2	0
000019800	20170204	160416	I	6	9997	000019800	Internet Explorer   	N	438	22	2	10
000165834	20170204	043822	T	9	1032	000165834	Internet Explorer   	N	1426	95	1	5
000007474	20170204	145455	I	7	9999	000007474	Internet Explorer   	N	1546	69	1	0
000759215	20170204	033054	I	9	9996	000759215	Internet Explorer   	N	471	26	1	10
000167101	20170204	223003	I	8	9998	000167101	Internet Explorer   	N	570	45	2	10
000008042	20170204	111001	I	9	9998	000008042	Internet Explorer   	N	375	41	1	10
000849803	20170204	174243	I	3	9995	000849803	Internet Explorer   	N	494	65	1	5
000243713	20170204	201025	I	7	9998	000243713	Internet Explorer   	N	1220	78	1	5
000847025	20170204	001657	T	7	1021	000847025	Netscape            	N	1334	64	1	10
000821986	20170204	024439	T	5	1004	000821986	Internet Explorer   	N	531	54	2	10
000715024	20170204	232125	I	4	9998	000715024	Internet Explorer   	N	1567	101	1	0
000131772	20170203	234521	I	7	9997	000131772	Other               	N	1639	88	1	5
000131772	20170211	205534	I	7	9997	000131772	Other               	Y	1639	88	1	5
000534474	20170203	220959	I	9	9995	000534474	Netscape            	N	457	24	1	0
000287690	20170204	075921	I	10	9998	000287690	Internet Explorer   	N	1790	77	1	0
000525302	20170204	161257	I	2	9997	000525302	Internet Explorer   	N	319	19	1	0
000218290	20170204	120549	I	6	9999	000218290	Internet Explorer   	N	336	52	2	0
000743230	20170204	014833	T	8	1039	000743230	Netscape            	N	451	22	1	10
000191841	20170204	205806	I	2	9998	000191841	Internet Explorer   	N	379	61	1	5
000156978	20170204	022706	I	6	9998	000156978	Internet Explorer   	N	1680	70	1	0
000156978	20170210	000005	I	6	9998	000156978	Internet Explorer   	Y	1680	70	1	0
000458577	20170204	012839	I	8	9996	000458577	Other               	N	313	20	1	5
000379658	20170203	235412	T	2	1002	000379658	Internet Explorer   	N	489	27	1	0
000423464	20170204	214443	I	2	9997	000423464	Internet Explorer   	N	425	37	2	5
000237278	20170203	210543	I	2	9996	000237278	Other               	N	1308	88	10	0
000376179	20170204	022035	I	7	9998	000376179	Internet Explorer   	N	377	40	1	5
000144003	20170204	093547	I	8	9998	000144003	Internet Explorer   	N	333	31	9	0
000556216	20170204	033327	T	2	1022	000556216	Internet Explorer   	N	354	44	1	0
000327178	20170204	101438	I	6	9998	000327178	Internet Explorer   	N	353	60	2	5
000111011	20170204	091334	I	7	9998	000111011	Internet Explorer   	N	353	23	1	5
000399544	20170204	182717	I	1	9998	000399544	Internet Explorer   	N	564	47	1	10
000667563	20170204	174449	I	6	9997	000667563	Netscape            	N	1347	90	1	0
000368333	20170204	225659	T	5	1008	000368333	Internet Explorer   	N	544	18	1	0
000555504	20170204	191500	T	10	1004	000555504	Netscape            	N	580	65	1	10
000688898	20170204	012255	I	6	9998	000688898	Internet Explorer   	N	1377	68	2	5
000615270	20170204	150314	T	9	1022	000615270	Netscape            	N	442	41	2	5
000720045	20170204	064058	I	1	9997	000720045	Netscape            	N	324	44	1	5
000354025	20170204	015831	I	3	9998	000354025	Internet Explorer   	N	454	23	1	5
000511442	20170204	082159	I	4	9997	000511442	Internet Explorer   	N	464	42	1	0
000661981	20170204	010022	I	7	9998	000661981	Internet Explorer   	N	540	19	2	10
000205684	20170204	062757	I	7	9998	000205684	Internet Explorer   	N	1432	91	1	10
000737920	20170204	163023	I	2	9998	000737920	Netscape            	N	1425	88	1	0
000315511	20170204	051805	I	7	9996	000315511	Internet Explorer   	N	390	34	7	5
000651833	20170204	191431	S	6	1031	000651833	Netscape            	N	450	30	2	0
000209995	20170204	210610	I	2	9995	000209995	Internet Explorer   	N	430	48	2	10
000255188	20170204	150302	T	4	1016	000255188	Internet Explorer   	N	386	32	1	5
000066990	20170204	002110	T	1	1014	000066990	Internet Explorer   	N	301	17	1	10
000812445	20170204	233919	I	6	9996	000812445	Internet Explorer   	N	407	21	1	0
000625006	20170204	215717	S	9	1022	000625006	Internet Explorer   	N	363	41	1	0
000176975	20170204	055117	I	4	9998	000176975	Internet Explorer   	N	431	58	1	5
000558758	20170204	141819	I	9	9998	000558758	Other               	N	461	21	1	5
000417785	20170204	071101	T	3	1010	000417785	Netscape            	N	1210	76	1	0
000193799	20170204	153545	I	6	9997	000193799	Internet Explorer   	N	533	57	1	10
000193799	20170208	081550	I	6	9997	000193799	Internet Explorer   	Y	533	57	1	10
000188695	20170204	025146	I	1	9998	000188695	Other               	N	505	55	5	5
000769026	20170204	201556	I	2	9999	000769026	Internet Explorer   	N	538	17	1	5
000519154	20170204	225417	I	5	9996	000519154	Internet Explorer   	N	521	38	1	0
000567903	20170203	220431	I	3	9995	000567903	Internet Explorer   	N	518	26	1	0
000528455	20170204	124116	I	9	9995	000528455	Internet Explorer   	N	568	42	2	0
000488336	20170204	142141	S	7	1018	000488336	Netscape            	N	1419	85	2	10
000391262	20170204	201156	I	2	9996	000391262	Internet Explorer   	N	466	50	2	5
000349590	20170204	151428	I	4	9999	000349590	Internet Explorer   	N	451	33	1	0
000537074	20170203	220447	I	7	9996	000537074	Internet Explorer   	N	318	42	1	10
000734525	20170204	120114	I	5	9998	000734525	Internet Explorer   	N	518	35	2	10
000390179	20170204	150610	I	5	9997	000390179	Netscape            	N	1394	60	1	10
000292815	20170204	120918	I	5	9999	000292815	Internet Explorer   	N	467	61	2	5
000621415	20170204	062617	I	10	9996	000621415	Internet Explorer   	N	467	39	2	5
000829307	20170204	135306	U	10	1030	000829307	Other               	N	1667	95	1	10
000402933	20170204	040906	I	1	9998	000402933	Internet Explorer   	N	365	30	1	10
000554787	20170204	222125	U	2	1001	000554787	Internet Explorer   	N	462	40	1	0
000250464	20170204	150519	I	4	9998	000250464	Internet Explorer   	N	557	39	7	0
000480768	20170204	084013	I	10	9998	000480768	Internet Explorer   	N	440	51	1	10
000480768	20170207	005742	I	10	9998	000480768	Internet Explorer   	Y	440	51	1	10
000647497	20170203	225036	I	6	9997	000647497	Internet Explorer   	N	391	54	1	10
000182821	20170203	230321	I	7	9995	000182821	Internet Explorer   	N	550	53	2	0
000546521	20170204	020135	I	7	9997	000546521	Netscape            	N	319	11	2	5
000697565	20170203	223752	I	9	9995	000697565	Other               	N	1714	102	1	10
000207156	20170204	235140	T	4	1034	000207156	Other               	N	461	23	2	10
000800625	20170204	145029	I	1	9998	000800625	Internet Explorer   	N	1286	44	1	10
000292074	20170204	123635	I	2	9995	000292074	Internet Explorer   	N	450	28	2	5
000438770	20170203	212118	I	7	9995	000438770	Internet Explorer   	N	478	56	2	10
000524302	20170204	082648	I	4	9998	000524302	Internet Explorer   	N	1262	55	4	5
000353546	20170203	230544	I	7	9999	000353546	Internet Explorer   	N	310	50	1	0
000159129	20170204	023736	I	1	9995	000159129	Internet Explorer   	N	588	54	1	10
000669367	20170204	115321	I	5	9996	000669367	Internet Explorer   	N	1207	77	1	0
000402261	20170204	153753	I	1	9999	000402261	Netscape            	N	1763	100	1	0
000785392	20170204	063307	I	2	9997	000785392	Other               	N	1474	88	1	0
000791502	20170204	154559	I	1	9999	000791502	Internet Explorer   	N	425	33	1	5
000545926	20170204	182012	I	8	9998	000545926	Netscape            	N	540	31	2	10
000600912	20170203	212344	T	4	1014	000600912	Internet Explorer   	N	501	36	1	10
000226006	20170204	060334	I	9	9996	000226006	Netscape            	N	394	48	1	5
000226006	20170205	040528	I	9	9996	000226006	Netscape            	Y	394	48	1	5
000765532	20170204	054146	I	7	9997	000765532	Netscape            	N	466	16	1	5
000512373	20170204	040922	I	10	9997	000512373	Netscape            	N	475	19	5	5
000414543	20170204	124440	I	3	9999	000414543	Internet Explorer   	N	328	19	2	0
000040687	20170204	221418	I	9	9999	000040687	Internet Explorer   	N	590	55	2	0
000231229	20170204	172314	I	8	9995	000231229	Other               	N	1772	62	1	10
000105147	20170204	211550	I	7	9995	000105147	Netscape            	N	328	12	1	5
000213386	20170204	024819	I	4	9999	000213386	Internet Explorer   	N	476	25	1	0
000622194	20170204	201624	I	7	9995	000622194	Internet Explorer   	N	372	12	2	10
000010733	20170204	165442	T	10	1007	000010733	Netscape            	N	1355	46	1	10
000336948	20170203	212600	I	2	9999	000336948	Internet Explorer   	N	583	40	1	0
000735669	20170203	224704	I	8	9999	000735669	Internet Explorer   	N	524	18	1	5
000578930	20170204	075206	I	6	9999	000578930	Internet Explorer   	N	568	46	1	5
000545268	20170204	163806	I	1	9996	000545268	Internet Explorer   	N	402	17	8	0
000545268	20170208	015504	I	1	9996	000545268	Internet Explorer   	Y	402	17	8	0
000566835	20170203	233103	T	10	1021	000566835	Internet Explorer   	N	354	35	1	10
000628827	20170204	022555	T	9	1007	000628827	Internet Explorer   	N	1415	55	1	0
000332594	20170204	053335	I	1	9996	000332594	Internet Explorer   	N	1753	92	1	10
000125846	20170203	231054	I	8	9999	000125846	Internet Explorer   	N	449	46	1	5
000545754	20170204	104029	I	6	9998	000545754	Internet Explorer   	N	393	16	2	10
000249951	20170204	192419	I	9	9999	000249951	Internet Explorer   	N	1712	81	2	5
000781622	20170203	220450	I	1	9998	000781622	Internet Explorer   	N	502	49	1	5
000509158	20170204	111709	T	3	1030	000509158	Internet Explorer   	N	356	34	1	0
000029988	20170204	083137	I	4	9995	000029988	Internet Explorer   	N	369	58	1	0
000515309	20170204	142532	I	9	9998	000515309	Internet Explorer   	N	526	22	2	10
000602347	20170204	180354	I	3	9999	000602347	Internet Explorer   	N	321	57	1	10
000746245	20170204	224549	I	6	9995	000746245	Internet Explorer   	N	312	55	2	5
000630434	20170203	204448	I	1	9996	000630434	Internet Explorer   	N	594	67	1	10
000416516	20170204	202138	I	10	9996	000416516	Internet Explorer   	N	555	24	2	10
000461621	20170204	040955	I	1	9995	000461621	Internet Explorer   	N	315	14	2	5
000448664	20170204	223807	I	2	9999	000448664	Netscape            	N	471	46	1	0
000305093	20170203	234226	I	8	9999	000305093	Internet Explorer   	N	593	65	1	0
000090474	20170204	072415	I	2	9999	000090474	Internet Explorer   	N	578	54	1	5
000660977	20170204	124404	I	8	9996	000660977	Internet Explorer   	N	444	56	2	10
000009335	20170204	130050	I	2	9997	000009335	Other               	N	1694	67	1	10
000122717	20170204	194932	I	8	9997	000122717	Internet Explorer   	N	471	63	1	5
000748019	20170204	005802	I	1	9995	000748019	Internet Explorer   	N	534	44	1	5
000753737	20170204	221018	I	8	9998	000753737	Netscape            	N	1345	61	1	5
000485356	20170204	232630	I	10	9999	000485356	Internet Explorer   	N	588	49	1	0
000485356	20170210	084953	I	10	9999	000485356	Internet Explorer   	Y	588	49	1	0
000221526	20170204	095825	I	2	9996	000221526	Internet Explorer   	N	1579	72	2	10
000533505	20170204	182528	T	9	1017	000533505	Netscape            	N	300	27	2	0
000695339	20170204	215220	I	7	9997	000695339	Netscape            	N	437	49	1	5
000689552	20170203	231904	I	10	9997	000689552	Internet Explorer   	N	402	18	1	5
000233695	20170204	231059	S	9	1023	000233695	Internet Explorer   	N	542	29	1	10
000193638	20170204	025553	I	6	9999	000193638	Internet Explorer   	N	507	53	1	0
000123376	20170204	121228	I	9	9995	000123376	Other               	N	559	40	1	0
000212160	20170204	043219	I	6	9996	000212160	Netscape            	N	451	63	2	5
000175535	20170204	184849	I	6	9998	000175535	Internet Explorer   	N	521	42	2	10
000576725	20170204	212309	T	8	1012	000405660	Netscape            	N	402	59	2	0
000545650	20170203	220118	I	6	9996	000545650	Netscape            	N	435	22	1	10
000367654	20170204	175105	I	6	9999	000367654	Netscape            	N	1292	63	1	0
000002460	20170204	221701	I	9	9995	000002460	Internet Explorer   	N	1275	55	2	10
000002460	20170209	150616	I	9	9995	000002460	Internet Explorer   	Y	1275	55	2	10
000563340	20170204	222306	I	7	9999	000563340	Internet Explorer   	N	518	34	1	0
000726515	20170204	173651	I	4	9995	000726515	Internet Explorer   	N	546	37	1	10
000626208	20170204	185856	I	7	9998	000626208	Internet Explorer   	N	594	49	2	5
000358610	20170204	073849	I	8	9995	000358610	Internet Explorer   	N	443	60	1	5
000770556	20170203	232716	I	8	9995	000770556	Internet Explorer   	N	410	21	2	10
000217484	20170204	075404	I	6	9999	000217484	Netscape            	N	1399	73	1	0
000697647	20170204	210038	T	6	1013	000697647	Internet Explorer   	N	376	36	1	0
000158303	20170203	215409	S	1	1017	000158303	Netscape            	N	1723	97	1	5
000657750	20170204	120849	I	5	9996	000657750	Netscape            	N	480	41	1	10
000379908	20170204	184549	I	5	9999	000379908	Internet Explorer   	N	1436	93	1	0
000513344	20170204	003723	I	5	9995	000513344	Netscape            	N	312	57	8	5
000159204	20170203	205113	I	4	9999	000159204	Internet Explorer   	N	345	55	1	5
000386017	20170204	065007	I	3	9996	000386017	Netscape            	N	547	24	1	5
000414255	20170204	234557	T	3	1015	000414255	Other               	N	374	31	1	10
000404822	20170204	170211	I	10	9995	000404822	Internet Explorer   	N	472	50	2	10
000778696	20170204	042353	T	1	1008	000778696	Internet Explorer   	N	373	60	1	0
000397329	20170204	110747	I	3	9995	000397329	Internet Explorer   	N	1774	78	5	10
000483281	20170204	213750	I	5	9995	000483281	Internet Explorer   	N	470	33	1	10
000123233	20170204	215517	I	5	9998	000123233	Netscape            	N	383	55	2	10
000061153	20170204	195356	I	3	9997	000061153	Internet Explorer   	N	423	61	2	10
000218260	20170204	164910	I	5	9995	000218260	Internet Explorer   	N	397	59	7	5
000574706	20170204	105703	I	4	9999	000574706	Other               	N	1333	54	1	5
000777832	20170204	021706	I	5	9998	000777832	Internet Explorer   	N	539	26	1	5
000197784	20170204	024140	I	6	9999	000197784	Internet Explorer   	N	1619	83	2	0
000472446	20170204	092831	I	4	9996	000472446	Internet Explorer   	N	1427	66	1	0
000375553	20170204	164614	I	1	9999	000375553	Internet Explorer   	N	1657	103	2	0
000292397	20170204	070703	S	3	1007	000292397	Internet Explorer   	N	579	30	1	10
000090247	20170204	014028	I	3	9999	000090247	Internet Explorer   	N	422	57	2	5
000807982	20170204	025623	T	3	1005	000807982	Netscape            	N	331	23	2	5
000427436	20170204	100853	T	5	1011	000427436	Internet Explorer   	N	337	19	1	10
000553018	20170204	045438	I	10	9995	000553018	Other               	N	487	31	2	10
000149391	20170204	002021	I	8	9998	000149391	Internet Explorer   	N	558	55	1	5
000066770	20170204	220055	I	6	9997	000066770	Netscape            	N	511	51	1	0
000078219	20170204	132622	I	3	9999	000078219	Internet Explorer   	N	430	43	2	10
000520375	20170204	054300	T	1	1002	000520375	Netscape            	N	372	16	2	10
000776819	20170204	052011	T	7	1008	000776819	Netscape            	N	587	34	1	0
000713845	20170204	103316	I	5	9997	000713845	Other               	N	575	35	1	5
000124433	20170204	080445	I	3	9995	000124433	Internet Explorer   	N	440	46	1	0
000374566	20170203	212000	I	1	9996	000374566	Other               	N	349	14	1	10
000641057	20170203	203412	I	7	9998	000641057	Internet Explorer   	N	449	61	1	5
000706127	20170204	134148	I	9	9995	000706127	Internet Explorer   	N	374	51	2	5
000800586	20170204	133614	I	10	9997	000818110	Netscape            	N	334	32	1	0
000673531	20170204	002454	I	4	9995	000673531	Netscape            	N	316	38	1	10
000115607	20170204	134115	T	3	1036	000115607	Internet Explorer   	N	422	49	8	10
000048147	20170204	214934	I	6	9998	000048147	Netscape            	N	592	50	1	0
000045734	20170204	234655	I	9	9995	000045734	Internet Explorer   	N	338	39	1	5
000387445	20170204	211340	I	2	9995	000387445	Netscape            	N	376	39	1	5
000667457	20170204	113054	T	5	1010	000667457	Internet Explorer   	N	463	38	9	10
000000783	20170204	214545	I	6	9997	000000783	Internet Explorer   	N	446	25	1	0
000000783	20170207	021631	I	6	9997	000000783	Internet Explorer   	Y	446	25	1	0
000638490	20170204	045647	I	3	9997	000638490	Netscape            	N	590	42	9	10
000646079	20170204	180654	I	6	9999	000646079	Internet Explorer   	N	562	29	1	10
000435309	20170204	011921	I	7	9995	000435309	Netscape            	N	371	19	2	10
000531950	20170204	224400	I	4	9996	000531950	Other               	N	442	42	2	0
000316383	20170204	210258	I	9	9998	000316383	Other               	N	542	52	1	0
000316383	20170209	184912	I	9	9998	000316383	Other               	Y	542	52	1	0
000464406	20170204	123333	I	8	9997	000464406	Internet Explorer   	N	1265	72	2	5
000798215	20170204	021236	I	6	9996	000798215	Other               	N	308	55	1	0
000021285	20170204	054342	I	6	9999	000021285	Other               	N	548	63	1	5
000682079	20170204	042242	I	5	9995	000682079	Netscape            	N	474	25	1	0
000361205	20170204	192013	I	9	9996	000361205	Internet Explorer   	N	378	18	2	10
000820858	20170204	195105	I	9	9997	000820858	Internet Explorer   	N	565	18	1	10
000250891	20170204	150126	I	2	9999	000250891	Internet Explorer   	N	476	41	1	0
000296515	20170204	113207	I	10	9998	000296515	Internet Explorer   	N	342	41	1	10
000174755	20170204	004141	I	1	9998	000174755	Netscape            	N	1793	60	1	0
000186394	20170203	212331	I	4	9999	000186394	Internet Explorer   	N	538	36	1	5
000402057	20170204	082056	I	2	9997	000402057	Internet Explorer   	N	529	42	1	0
000178207	20170204	140623	I	5	9998	000178207	Netscape            	N	540	23	1	10
000359921	20170204	192143	I	6	9995	000216059	Netscape            	N	391	19	10	10
000359921	20170206	064522	I	6	9995	000216059	Netscape            	Y	391	19	10	10
000349619	20170204	000424	S	10	1008	000349619	Internet Explorer   	N	577	63	1	5
000548333	20170204	202129	I	7	9999	000548333	Netscape            	N	1587	75	1	10
000107406	20170203	231008	I	7	9996	000107406	Internet Explorer   	N	488	28	1	0
000488994	20170203	220955	T	9	1036	000488994	Netscape            	N	378	56	2	0
000643536	20170204	115143	I	1	9998	000643536	Other               	N	344	41	1	0
000548925	20170203	234859	I	9	9997	000548925	Other               	N	592	63	1	10
000445240	20170204	130918	I	5	9997	000445240	Netscape            	N	1724	98	1	10
000015163	20170204	094122	I	3	9996	000015163	Internet Explorer   	N	447	16	2	0
000209759	20170204	151600	I	5	9998	000209759	Internet Explorer   	N	478	46	7	0
000798153	20170203	204910	I	3	9998	000798153	Internet Explorer   	N	342	44	1	10
000752577	20170204	132836	I	7	9998	000752577	Netscape            	N	505	23	1	10
000684561	20170204	094915	I	4	9996	000684561	Netscape            	N	302	46	1	0
000241422	20170204	132425	I	1	9996	000241422	Internet Explorer   	N	587	36	1	10
000228345	20170204	094413	I	7	9998	000228345	Netscape            	N	444	42	6	5
000755415	20170204	144750	T	10	1021	000755415	Internet Explorer   	N	1453	88	1	10
000132278	20170204	035306	I	10	9999	000132278	Internet Explorer   	N	379	43	1	0
000598380	20170204	205430	I	1	9999	000598380	Internet Explorer   	N	460	38	1	0
000769662	20170204	060425	I	9	9998	000769662	Netscape            	N	383	36	1	5
000721981	20170204	152716	I	8	9996	000721981	Internet Explorer   	N	523	40	1	5
000098187	20170203	201722	I	1	9997	000098187	Internet Explorer   	N	536	58	1	5
000074508	20170204	080557	I	4	9997	000074508	Internet Explorer   	N	449	20	1	0
000711428	20170204	125927	S	10	1031	000711428	Netscape            	N	474	62	1	5
000249937	20170204	094334	I	5	9997	000249937	Internet Explorer   	N	430	36	1	5
000555325	20170204	235010	S	1	1005	000555325	Netscape            	N	394	52	2	5
000226182	20170204	215700	I	4	9997	000226182	Internet Explorer   	N	1650	82	1	10
000576735	20170204	073432	I	7	9999	000576735	Netscape            	N	495	63	1	10
000511680	20170204	054002	T	1	1021	000511680	Internet Explorer   	N	370	61	1	5
000223465	20170204	062238	I	7	9999	000223465	Internet Explorer   	N	300	11	1	5
000642728	20170204	024814	I	1	9999	000642728	Internet Explorer   	N	599	42	1	0
000782570	20170204	065748	T	9	1016	000782570	Other               	N	585	66	1	5
000246195	20170204	024130	I	9	9997	000246195	Internet Explorer   	N	530	43	9	0
000238574	20170204	042930	I	6	9997	000238574	Netscape            	N	1489	92	2	10
000700604	20170204	013104	I	3	9999	000700604	Other               	N	419	34	2	5
