CustomerID	Date	Time	ChannelID	ProductID	DealerID	RecipientID	Explorer	Returned	Duration	Clicks	Pieces	Discount
000627981	20170205	175119	I	7	9995	000627981	Internet Explorer   	N	400	47	1	10
000068152	20170205	094246	I	6	9997	000068152	Internet Explorer   	N	1788	86	1	5
000065235	20170205	134956	I	8	9996	000065235	Netscape            	N	323	32	1	0
000268763	20170205	020753	T	9	1035	000268763	Internet Explorer   	N	499	25	1	5
000588407	20170205	221809	T	9	1028	000588407	Internet Explorer   	N	414	14	2	10
000551726	20170205	133202	I	2	9999	000551726	Internet Explorer   	N	541	60	1	0
000811373	20170205	105749	I	10	9995	000811373	Internet Explorer   	N	499	58	1	0
000184567	20170205	174642	T	4	1021	000184567	Internet Explorer   	N	403	17	1	10
000052159	20170205	014425	I	9	9995	000052159	Netscape            	N	302	54	2	0
000037430	20170205	200234	I	7	9995	000037430	Internet Explorer   	N	430	15	7	0
000338751	20170205	175434	I	7	9996	000338751	Internet Explorer   	N	1770	72	1	0
000761341	20170205	141856	I	4	9997	000761341	Netscape            	N	1738	91	1	5
000769585	20170205	095825	I	3	9996	000769585	Netscape            	N	507	36	1	0
000769585	20170208	000154	I	3	9996	000769585	Netscape            	Y	507	36	1	0
000195199	20170205	033907	I	8	9999	000195199	Internet Explorer   	N	489	42	2	0
000425811	20170205	050134	I	10	9999	000425811	Internet Explorer   	N	361	52	1	0
000018854	20170205	050222	T	4	1038	000018854	Internet Explorer   	N	540	21	1	0
000115496	20170204	232652	I	3	9999	000115496	Internet Explorer   	N	1466	76	6	10
000182436	20170205	100347	T	8	1014	000182436	Internet Explorer   	N	579	51	2	10
000527039	20170205	160126	I	2	9997	000527039	Internet Explorer   	N	481	56	1	5
000739907	20170205	162248	I	10	9995	000739907	Internet Explorer   	N	1200	54	1	5
000082043	20170205	101227	I	3	9999	000082043	Internet Explorer   	N	466	36	1	0
000572416	20170205	015509	I	10	9997	000572416	Other               	N	332	13	1	10
000076907	20170205	174151	I	1	9998	000076907	Internet Explorer   	N	1415	85	2	0
000166483	20170204	221959	I	3	9999	000166483	Internet Explorer   	N	1757	97	1	0
000134072	20170205	164001	I	1	9997	000134072	Internet Explorer   	N	1565	90	1	5
000611485	20170205	045519	I	3	9998	000611485	Internet Explorer   	N	550	58	1	10
000378082	20170205	080856	T	10	1002	000378082	Internet Explorer   	N	546	57	5	0
000530366	20170204	204938	I	8	9999	000530366	Internet Explorer   	N	584	32	1	10
000115497	20170205	035224	I	1	9996	000115497	Internet Explorer   	N	1726	91	1	0
000115497	20170209	052155	I	1	9996	000115497	Internet Explorer   	Y	1726	91	1	0
000427165	20170204	202534	I	6	9999	000427165	Netscape            	N	377	35	1	0
000820549	20170205	180921	I	9	9996	000820549	Internet Explorer   	N	560	47	2	5
000529089	20170205	130504	I	2	9995	000529089	Other               	N	317	33	2	5
000711052	20170205	131556	I	10	9997	000711052	Internet Explorer   	N	1561	58	1	5
000368344	20170205	000602	T	3	1017	000368344	Internet Explorer   	N	362	38	1	10
000408750	20170205	144339	I	10	9997	000408750	Netscape            	N	592	28	1	0
000225126	20170205	175433	I	10	9999	000225126	Internet Explorer   	N	1718	58	1	5
000704630	20170205	171745	I	5	9998	000704630	Internet Explorer   	N	1545	87	11	5
000379302	20170205	193827	I	3	9998	000379302	Other               	N	449	49	2	5
000118916	20170205	130405	I	2	9995	000118916	Internet Explorer   	N	473	56	1	5
000745611	20170204	212041	T	2	1024	000745611	Netscape            	N	339	33	1	0
000071612	20170205	170609	I	8	9996	000071612	Netscape            	N	1411	70	2	0
000476509	20170205	140723	I	4	9997	000362619	Internet Explorer   	N	548	40	1	0
000180841	20170205	162808	I	4	9995	000180841	Netscape            	N	1707	77	1	5
000590271	20170205	193638	I	3	9996	000590271	Internet Explorer   	N	538	33	1	10
000365966	20170205	215138	I	8	9998	000365966	Internet Explorer   	N	1303	62	1	10
000248048	20170205	030525	I	10	9997	000248048	Internet Explorer   	N	373	17	10	0
000292909	20170205	060405	T	8	1001	000292909	Internet Explorer   	N	401	23	2	0
000598794	20170205	112454	I	3	9996	000598794	Internet Explorer   	N	387	51	1	0
000160417	20170205	001028	I	9	9998	000160417	Netscape            	N	527	40	1	5
000166362	20170205	071614	I	1	9996	000166362	Internet Explorer   	N	457	49	9	0
000500915	20170205	114000	I	10	9996	000500915	Internet Explorer   	N	1325	69	2	5
000045301	20170205	152759	I	5	9998	000045301	Internet Explorer   	N	553	44	1	5
000297025	20170205	203504	I	10	9997	000297025	Internet Explorer   	N	1351	65	1	5
000471243	20170205	040606	I	1	9999	000471243	Internet Explorer   	N	577	29	1	10
000475603	20170205	005743	I	6	9999	000475603	Netscape            	N	1531	65	2	0
000507849	20170205	144445	I	8	9999	000507849	Internet Explorer   	N	1770	80	2	5
000311691	20170205	212001	I	9	9995	000311691	Internet Explorer   	N	488	49	2	10
000376227	20170205	144403	I	7	9996	000376227	Internet Explorer   	N	562	25	2	10
000354234	20170204	224619	I	2	9997	000354234	Netscape            	N	438	26	1	5
000528432	20170205	085336	I	3	9996	000528432	Internet Explorer   	N	414	38	11	5
000032662	20170205	150445	I	8	9996	000032662	Netscape            	N	418	46	1	10
000208330	20170205	074355	I	7	9997	000208330	Netscape            	N	384	45	2	10
000110978	20170205	012356	I	8	9996	000110978	Internet Explorer   	N	491	23	7	5
000843720	20170205	234050	I	5	9995	000843720	Internet Explorer   	N	433	20	2	5
000195597	20170205	154123	I	1	9997	000195597	Netscape            	N	328	35	1	5
000276349	20170205	164425	T	7	1036	000276349	Internet Explorer   	N	569	67	1	5
000637510	20170205	024936	T	6	1017	000637510	Internet Explorer   	N	372	12	1	10
000337130	20170204	235239	I	3	9995	000337130	Netscape            	N	386	17	1	5
000065489	20170205	091626	I	3	9997	000065489	Internet Explorer   	N	553	50	1	5
000623528	20170205	002815	I	9	9997	000623528	Internet Explorer   	N	391	33	2	10
000328094	20170204	224133	I	7	9999	000328094	Internet Explorer   	N	406	49	1	10
000543276	20170205	211119	I	8	9996	000543276	Netscape            	N	481	31	1	0
000220455	20170205	082130	U	2	1009	000220455	Internet Explorer   	N	378	46	1	0
000072198	20170205	123858	S	6	1011	000072198	Internet Explorer   	N	502	56	1	5
000580617	20170205	230137	I	3	9995	000580617	Netscape            	N	401	18	1	10
000325331	20170205	194643	T	4	1020	000325331	Internet Explorer   	N	319	56	2	0
000617328	20170205	233054	I	9	9999	000617328	Internet Explorer   	N	1770	102	2	10
000386444	20170204	203408	I	4	9996	000386444	Netscape            	N	339	40	10	10
000250145	20170205	144455	I	3	9996	000250145	Netscape            	N	324	41	2	0
000005651	20170205	031901	I	1	9998	000005651	Internet Explorer   	N	595	62	1	10
000156649	20170205	100417	I	4	9997	000156649	Netscape            	N	1587	82	1	0
000242528	20170205	061935	I	8	9998	000242528	Internet Explorer   	N	427	26	7	0
000224392	20170205	223051	I	6	9996	000224392	Netscape            	N	562	38	1	0
000410158	20170205	071308	I	9	9999	000410158	Netscape            	N	315	45	1	10
000645225	20170204	224949	I	2	9997	000645225	Other               	N	540	51	1	5
000705884	20170205	233635	I	5	9995	000705884	Internet Explorer   	N	475	45	2	10
000231178	20170205	210557	I	9	9999	000231178	Netscape            	N	1318	52	2	5
000237385	20170205	005747	I	9	9998	000237385	Internet Explorer   	N	402	53	2	10
000417702	20170205	043011	T	4	1033	000417702	Other               	N	354	40	1	5
000517790	20170205	071359	I	9	9999	000517790	Internet Explorer   	N	455	50	2	5
000336451	20170205	131939	I	6	9999	000336451	Netscape            	N	361	47	1	0
000283868	20170205	065422	I	9	9998	000283868	Internet Explorer   	N	1569	63	1	5
000624780	20170205	071245	I	9	9999	000624780	Internet Explorer   	N	434	30	1	0
000594528	20170205	212529	I	3	9996	000594528	Internet Explorer   	N	1615	59	1	10
000347729	20170205	173604	I	10	9996	000347729	Internet Explorer   	N	1271	53	2	10
000048609	20170205	014021	I	1	9996	000048609	Internet Explorer   	N	444	16	2	5
000074631	20170205	151926	I	5	9997	000074631	Netscape            	N	400	31	1	0
000386780	20170205	155314	T	6	1003	000386780	Internet Explorer   	N	495	29	1	5
000551936	20170205	200256	I	7	9996	000551936	Internet Explorer   	N	596	66	2	10
000150749	20170205	135843	I	8	9998	000150749	Internet Explorer   	N	345	58	1	5
000175848	20170204	213741	I	8	9999	000175848	Internet Explorer   	N	389	55	1	5
000337316	20170205	202100	I	1	9996	000337316	Netscape            	N	502	49	1	5
000138538	20170205	021516	I	5	9996	000138538	Netscape            	N	471	56	1	10
000826218	20170205	141137	I	9	9996	000826218	Internet Explorer   	N	428	41	2	5
000624867	20170205	135633	I	5	9999	000624867	Internet Explorer   	N	1750	100	1	0
000510606	20170205	020223	T	2	1020	000510606	Other               	N	532	25	1	0
000138604	20170205	180957	I	5	9995	000138604	Internet Explorer   	N	336	36	1	0
000071203	20170205	153752	I	2	9997	000071203	Internet Explorer   	N	1783	90	1	5
000508130	20170205	085116	I	8	9995	000508130	Internet Explorer   	N	410	24	1	5
000748905	20170204	233210	U	5	1009	000748905	Internet Explorer   	N	307	45	1	5
000697989	20170205	145801	I	9	9996	000697989	Internet Explorer   	N	582	21	1	5
000572533	20170204	214101	S	10	1025	000572533	Internet Explorer   	N	346	35	1	0
000099538	20170205	191008	I	7	9998	000099538	Netscape            	N	474	50	1	10
000385590	20170205	015841	I	8	9997	000385590	Internet Explorer   	N	469	34	1	5
000048171	20170205	054105	U	5	1028	000048171	Netscape            	N	454	61	2	5
000107731	20170205	105650	T	3	1035	000107731	Netscape            	N	453	61	2	0
000626707	20170205	092419	I	4	9996	000626707	Netscape            	N	452	27	2	5
000468038	20170204	233831	I	9	9997	000468038	Internet Explorer   	N	483	43	1	0
000241468	20170205	003614	I	6	9996	000241468	Internet Explorer   	N	530	19	1	10
000760426	20170205	231756	I	5	9997	000760426	Internet Explorer   	N	416	49	1	10
000555389	20170204	205858	I	8	9997	000555389	Internet Explorer   	N	314	24	3	0
000559199	20170205	235216	I	4	9999	000559199	Internet Explorer   	N	447	26	1	0
000028340	20170205	122105	T	4	1037	000028340	Internet Explorer   	N	572	67	2	0
000280056	20170205	190133	I	10	9996	000280056	Internet Explorer   	N	419	29	1	0
000250062	20170205	035843	T	7	1010	000250062	Internet Explorer   	N	530	31	1	10
000549182	20170205	153736	I	6	9999	000549182	Internet Explorer   	N	312	36	1	10
000823276	20170205	212230	I	10	9998	000823276	Internet Explorer   	N	524	30	1	5
000468369	20170205	150353	I	5	9999	000468369	Internet Explorer   	N	355	33	1	0
000360151	20170205	085203	I	4	9997	000360151	Internet Explorer   	N	460	64	1	5
000065604	20170205	123353	T	1	1009	000065604	Internet Explorer   	N	528	61	1	10
000082396	20170204	204049	I	5	9997	000082396	Internet Explorer   	N	1310	87	7	10
000399103	20170205	090632	T	6	1001	000399103	Internet Explorer   	N	392	22	2	10
000505602	20170204	211456	T	10	1013	000505602	Internet Explorer   	N	458	32	1	0
000324293	20170205	075129	T	6	1009	000324293	Netscape            	N	479	59	2	5
000750278	20170205	221359	T	10	1004	000750278	Internet Explorer   	N	532	22	1	5
000071405	20170205	071154	T	8	1030	000303150	Internet Explorer   	N	408	44	1	10
000377332	20170205	005919	I	10	9996	000377332	Internet Explorer   	N	1258	77	1	5
000760275	20170205	041126	T	9	1012	000760275	Internet Explorer   	N	394	31	1	5
000760275	20170205	225955	T	9	1012	000760275	Internet Explorer   	Y	394	31	1	5
000601730	20170205	085432	I	7	9998	000601730	Internet Explorer   	N	345	54	1	10
000231542	20170205	164416	I	7	9997	000231542	Internet Explorer   	N	338	14	1	10
000559083	20170205	193853	T	3	1002	000559083	Internet Explorer   	N	1431	94	1	0
000046755	20170205	223457	I	3	9998	000046755	Internet Explorer   	N	392	13	1	0
000713125	20170205	043731	I	2	9996	000713125	Internet Explorer   	N	320	34	2	0
000375579	20170205	025923	T	6	1032	000375579	Internet Explorer   	N	359	39	1	10
000821183	20170205	173207	S	7	1008	000821183	Other               	N	528	58	2	0
000107245	20170205	003124	I	1	9995	000107245	Internet Explorer   	N	539	37	1	10
000489276	20170205	040342	I	4	9997	000489276	Netscape            	N	324	31	2	10
000164792	20170205	131517	I	7	9999	000164792	Internet Explorer   	N	470	38	2	0
000454654	20170205	020759	I	9	9995	000454654	Netscape            	N	487	56	1	5
000156787	20170205	034750	I	10	9996	000156787	Internet Explorer   	N	561	18	2	5
000343482	20170204	221930	S	10	1014	000343482	Internet Explorer   	N	440	22	1	10
000143324	20170205	085319	I	10	9995	000143324	Internet Explorer   	N	1777	59	1	5
000080223	20170204	231038	T	4	1007	000080223	Netscape            	N	1730	100	1	10
000617728	20170205	002321	I	10	9996	000617728	Internet Explorer   	N	576	21	2	5
000050043	20170205	044838	I	5	9999	000050043	Netscape            	N	552	45	2	5
000675897	20170205	112633	I	1	9998	000675897	Netscape            	N	445	47	2	10
000815928	20170205	223929	I	6	9998	000815928	Internet Explorer   	N	573	46	1	10
000834553	20170205	140150	I	4	9998	000834553	Internet Explorer   	N	1528	88	2	5
000624341	20170205	125515	I	4	9996	000624341	Other               	N	379	27	1	0
000058930	20170205	111658	T	6	1017	000058930	Internet Explorer   	N	500	46	1	5
000676263	20170205	104757	T	6	1017	000676263	Internet Explorer   	N	586	65	9	0
000664552	20170205	163921	I	7	9999	000664552	Internet Explorer   	N	423	26	1	10
000658377	20170205	191517	I	5	9995	000658377	Internet Explorer   	N	324	17	2	0
000278131	20170205	151030	I	1	9999	000278131	Internet Explorer   	N	404	59	1	0
000383703	20170205	005454	I	6	9997	000383703	Internet Explorer   	N	535	33	1	10
000769490	20170205	232641	T	8	1032	000769490	Internet Explorer   	N	472	21	2	0
000004251	20170205	061243	I	4	9996	000004251	Internet Explorer   	N	485	48	2	5
000031614	20170204	235408	I	1	9996	000031614	Internet Explorer   	N	1743	76	1	10
000274591	20170205	033307	I	10	9998	000274591	Internet Explorer   	N	1264	43	1	0
000674795	20170205	070847	I	6	9997	000674795	Internet Explorer   	N	341	33	1	0
000144605	20170205	221429	I	9	9996	000144605	Internet Explorer   	N	446	52	1	10
000365696	20170205	184931	I	6	9998	000365696	Netscape            	N	505	46	1	10
000469276	20170204	230117	I	10	9998	000469276	Netscape            	N	467	31	1	5
000463584	20170205	150634	I	4	9995	000463584	Internet Explorer   	N	528	37	1	10
000530901	20170205	110815	I	6	9998	000530901	Internet Explorer   	N	1418	70	1	10
000206572	20170205	185226	I	7	9997	000206572	Other               	N	519	45	2	10
000134668	20170205	020134	I	2	9999	000134668	Netscape            	N	413	59	1	5
000206508	20170205	113444	I	5	9996	000206508	Internet Explorer   	N	505	31	1	10
000457551	20170205	172458	I	3	9996	000457551	Internet Explorer   	N	578	56	2	10
000814824	20170205	111202	I	7	9998	000814824	Netscape            	N	1225	60	1	5
000745925	20170205	002116	U	5	1010	000745925	Internet Explorer   	N	447	37	1	0
000844830	20170205	070738	I	6	9999	000844830	Internet Explorer   	N	396	30	1	5
000322401	20170205	034613	I	2	9995	000322401	Internet Explorer   	N	361	28	1	10
000591360	20170205	161905	I	5	9996	000591360	Internet Explorer   	N	1623	91	1	5
000052880	20170205	213339	T	2	1020	000052880	Netscape            	N	1394	55	1	10
000443445	20170205	042032	I	5	9997	000443445	Internet Explorer   	N	430	42	1	0
000301852	20170205	045450	T	6	1033	000301852	Other               	N	474	30	2	5
000272785	20170205	071826	T	10	1001	000272785	Internet Explorer   	N	326	56	1	10
000425981	20170205	060310	S	9	1015	000425981	Internet Explorer   	N	479	38	1	10
000662607	20170205	172633	I	9	9995	000662607	Internet Explorer   	N	1281	67	2	0
000691979	20170205	151939	I	7	9998	000691979	Other               	N	506	43	1	5
000371452	20170205	134259	I	2	9997	000371452	Internet Explorer   	N	387	61	3	5
000346055	20170205	103132	S	7	1034	000346055	Netscape            	N	394	20	1	5
000712034	20170204	203847	I	10	9997	000712034	Internet Explorer   	N	514	50	1	10
000285445	20170205	052421	T	8	1016	000285445	Internet Explorer   	N	512	49	2	10
000540485	20170205	130037	I	7	9998	000540485	Internet Explorer   	N	1637	81	1	10
000111976	20170205	042508	I	3	9997	000111976	Internet Explorer   	N	388	19	1	5
000198758	20170205	170049	I	4	9997	000198758	Other               	N	391	29	1	0
000317707	20170205	033018	I	9	9996	000317707	Internet Explorer   	N	533	42	1	5
000676918	20170205	033451	T	8	1038	000676918	Internet Explorer   	N	433	15	1	0
000320489	20170205	150948	I	7	9998	000320489	Netscape            	N	584	32	2	10
000060627	20170205	203227	T	2	1036	000060627	Internet Explorer   	N	314	47	1	10
000725053	20170205	202325	I	9	9996	000725053	Internet Explorer   	N	1218	55	4	10
000216809	20170205	011447	I	10	9995	000216809	Other               	N	388	46	1	5
000672848	20170205	141702	I	10	9996	000672848	Netscape            	N	436	32	7	5
000340650	20170205	071835	I	7	9995	000340650	Internet Explorer   	N	346	57	8	10
000340650	20170208	093351	I	7	9995	000340650	Internet Explorer   	Y	346	57	8	10
000687002	20170205	090152	I	4	9997	000687002	Internet Explorer   	N	307	18	2	10
000774589	20170205	123502	I	3	9998	000774589	Internet Explorer   	N	505	26	1	10
000822921	20170205	065527	I	9	9998	000822921	Netscape            	N	530	40	1	5
000421351	20170205	111429	I	7	9995	000421351	Internet Explorer   	N	1212	69	1	5
000519133	20170205	152441	I	9	9997	000519133	Internet Explorer   	N	303	43	1	10
000772097	20170205	001233	T	5	1002	000772097	Internet Explorer   	N	339	41	1	10
000235635	20170205	014054	T	5	1019	000235635	Internet Explorer   	N	596	20	1	10
000656889	20170205	223758	T	7	1029	000656889	Netscape            	N	1582	65	11	10
000648527	20170205	034726	I	3	9995	000648527	Internet Explorer   	N	503	37	1	0
000708445	20170205	160454	I	7	9997	000708445	Internet Explorer   	N	442	54	1	0
000473810	20170205	053130	I	2	9996	000473810	Other               	N	582	39	1	10
000246221	20170205	091105	I	5	9997	000246221	Internet Explorer   	N	583	19	2	5
000258908	20170205	100732	I	3	9998	000258908	Internet Explorer   	N	509	59	6	0
000825239	20170205	201535	T	1	1011	000825239	Netscape            	N	410	20	1	0
000745612	20170205	004105	I	4	9999	000745612	Internet Explorer   	N	1525	81	1	10
000173133	20170205	134508	I	10	9998	000173133	Internet Explorer   	N	552	48	1	10
000570173	20170205	211845	S	8	1010	000570173	Internet Explorer   	N	403	53	1	5
000307595	20170204	211929	I	8	9995	000307595	Netscape            	N	435	42	2	10
000730631	20170205	182752	I	10	9999	000730631	Internet Explorer   	N	451	21	1	5
000077073	20170205	123423	I	10	9996	000077073	Internet Explorer   	N	1385	46	1	0
000412776	20170204	222048	I	3	9997	000412776	Internet Explorer   	N	401	23	2	10
000535831	20170205	100945	I	7	9997	000828654	Internet Explorer   	N	1341	79	6	10
000523774	20170205	205551	I	9	9997	000523774	Internet Explorer   	N	584	34	1	0
000365168	20170204	221103	U	8	1031	000365168	Netscape            	N	1640	68	2	5
000497726	20170204	215138	I	7	9998	000497726	Internet Explorer   	N	347	25	1	10
000554328	20170205	080710	I	10	9998	000554328	Internet Explorer   	N	547	31	1	0
000438939	20170205	142244	I	6	9997	000438939	Other               	N	569	61	1	5
000137904	20170205	033124	I	4	9998	000137904	Internet Explorer   	N	575	22	1	0
000780593	20170204	213956	I	8	9995	000780593	Internet Explorer   	N	1528	88	1	0
000829583	20170205	195617	I	7	9998	000829583	Other               	N	1675	70	1	10
000535619	20170205	033521	I	10	9996	000535619	Internet Explorer   	N	1466	95	2	0
000770867	20170205	210817	I	3	9997	000770867	Netscape            	N	337	24	1	10
000375453	20170205	124911	I	5	9996	000375453	Internet Explorer   	N	501	48	1	0
000244963	20170205	114000	T	2	1013	000244963	Netscape            	N	527	63	1	0
000652652	20170205	141228	I	10	9997	000652652	Internet Explorer   	N	1787	85	2	5
000764640	20170205	115217	I	5	9997	000764640	Internet Explorer   	N	314	24	4	5
000764640	20170211	153034	I	5	9997	000764640	Internet Explorer   	Y	314	24	4	5
000702834	20170204	235558	U	5	1007	000702834	Internet Explorer   	N	1259	50	2	10
000392263	20170205	213429	S	1	1020	000392263	Internet Explorer   	N	427	61	7	10
000262009	20170205	062229	T	7	1020	000262009	Netscape            	N	555	49	1	5
000262009	20170207	202100	T	7	1020	000262009	Netscape            	Y	555	49	1	5
000768386	20170205	090514	I	5	9999	000768386	Internet Explorer   	N	1798	81	1	10
000224877	20170205	081332	I	6	9996	000224877	Internet Explorer   	N	583	37	1	5
000140905	20170205	235407	I	5	9995	000140905	Netscape            	N	463	49	2	5
000271987	20170205	062952	I	8	9998	000271987	Internet Explorer   	N	503	62	1	10
000559379	20170205	211624	I	7	9998	000559379	Internet Explorer   	N	1413	80	2	5
000096135	20170205	122350	I	6	9999	000096135	Other               	N	488	59	2	10
000418528	20170205	094022	U	7	1031	000418528	Internet Explorer   	N	429	48	1	10
000498522	20170205	200121	I	7	9996	000498522	Internet Explorer   	N	410	42	1	5
000243077	20170205	223306	T	6	1011	000243077	Internet Explorer   	N	499	64	1	5
000091064	20170204	210446	T	10	1020	000091064	Internet Explorer   	N	498	57	9	10
000144787	20170205	121411	I	8	9999	000144787	Internet Explorer   	N	554	28	1	0
000386419	20170205	164758	I	6	9998	000386419	Internet Explorer   	N	352	43	1	5
000600216	20170204	203000	S	5	1025	000600216	Internet Explorer   	N	405	57	1	5
000720485	20170205	051641	T	9	1027	000720485	Internet Explorer   	N	354	39	1	0
000025068	20170205	222156	I	5	9996	000025068	Internet Explorer   	N	449	21	2	0
000397459	20170205	074011	T	5	1032	000397459	Netscape            	N	598	42	1	0
000789050	20170205	212753	I	9	9995	000789050	Internet Explorer   	N	1529	92	8	0
000709340	20170205	012428	I	8	9997	000709340	Internet Explorer   	N	1676	85	1	0
000112024	20170205	120856	I	3	9997	000112024	Internet Explorer   	N	490	24	2	0
000175346	20170205	232050	I	3	9995	000175346	Internet Explorer   	N	448	38	1	0
000386722	20170205	125113	T	7	1035	000386722	Internet Explorer   	N	383	60	1	5
000567071	20170205	130157	S	10	1008	000567071	Internet Explorer   	N	484	65	2	0
000499622	20170205	033148	I	10	9997	000499622	Internet Explorer   	N	495	24	1	10
000493636	20170205	110259	I	10	9995	000493636	Internet Explorer   	N	407	25	1	5
000831440	20170205	033900	I	5	9995	000831440	Netscape            	N	1688	58	1	5
000657976	20170205	181454	I	6	9996	000657976	Internet Explorer   	N	312	46	2	0
000084022	20170204	211349	T	3	1023	000084022	Internet Explorer   	N	533	48	1	10
000792374	20170205	163500	I	3	9998	000792374	Internet Explorer   	N	369	28	2	5
000245877	20170205	125801	T	1	1018	000245877	Netscape            	N	305	29	1	5
000673993	20170205	000450	I	1	9997	000673993	Netscape            	N	308	37	1	10
000553758	20170205	233432	T	6	1002	000553758	Internet Explorer   	N	1361	73	1	10
000411547	20170205	225528	I	7	9995	000411547	Internet Explorer   	N	511	37	1	5
000160131	20170205	150910	I	3	9999	000160131	Other               	N	486	47	1	0
000613173	20170205	224049	I	7	9999	000613173	Internet Explorer   	N	423	35	1	10
000413526	20170205	102251	I	10	9999	000413526	Internet Explorer   	N	511	48	2	5
000115482	20170205	154820	I	2	9996	000115482	Internet Explorer   	N	558	35	1	5
000810833	20170205	164712	I	3	9997	000810833	Netscape            	N	1701	75	1	0
000100758	20170205	174048	I	5	9996	000100758	Internet Explorer   	N	566	63	1	5
000483033	20170205	034624	I	4	9997	000483033	Internet Explorer   	N	1694	82	1	10
000596083	20170205	155337	I	2	9999	000596083	Netscape            	N	332	45	1	10
000521576	20170204	220330	I	7	9995	000521576	Internet Explorer   	N	360	50	1	0
000806219	20170205	082206	I	9	9995	000806219	Other               	N	1603	79	1	10
000244843	20170204	215517	I	4	9999	000244843	Internet Explorer   	N	1684	67	10	0
000394444	20170205	112402	I	6	9999	000394444	Other               	N	1261	48	2	10
000718689	20170205	061808	T	3	1004	000718689	Internet Explorer   	N	367	33	1	5
000108897	20170205	221008	I	2	9996	000108897	Internet Explorer   	N	543	38	9	10
000042946	20170205	065008	I	1	9999	000042946	Netscape            	N	316	44	2	0
000289775	20170204	235726	I	1	9998	000289775	Internet Explorer   	N	430	15	1	10
