ID	DATUM	TAG	STUNDE	STATION	KARTENART
1234	2019-08-14T09:57:06	3	9	1000	1003
1237	2019-04-18T04:53:06	4	4	1001	1003
1240	2019-01-18T10:34:38	5	10	1001	1000
1243	2019-08-27T08:35:14	2	8	1001	1000
1246	2019-06-07T10:36:41	5	10	1002	1002
1249	2019-03-25T10:54:30	1	10	1003	1001
1252	2019-01-21T19:59:27	1	19	1001	1000
1255	2019-05-18T16:42:11	6	16	1001	1001
1258	2019-11-21T09:53:54	4	9	1000	1001
1261	2019-05-20T08:55:12	1	8	1001	1000
1264	2019-11-05T05:45:22	2	5	1000	1000
1267	2019-09-03T10:35:27	2	10	1001	1000
1270	2019-07-16T21:58:26	2	21	1001	1000
1273	2019-12-30T15:30:24	1	15	1000	1000
1276	2019-05-24T13:18:55	5	13	1000	1000
1279	2019-02-18T09:54:13	1	9	1000	1000
1282	2019-07-12T18:30:10	5	18	1000	1001
1285	2020-01-03T23:32:31	5	23	1001	1000
1288	2019-09-01T07:45:38	7	7	1000	1002
1291	2019-03-19T18:16:06	2	18	1000	1000
1294	2019-02-12T14:21:53	2	14	1000	1000
1297	2019-02-16T11:33:21	6	11	1000	1001
1300	2019-07-08T06:24:55	1	6	1001	1000
1303	2019-07-02T09:27:13	2	9	1000	1000
1306	2019-07-05T07:59:57	5	7	1000	1001
1309	2019-08-30T16:09:55	5	16	1001	1002
1312	2019-05-13T17:12:22	1	17	1001	1000
1315	2019-02-27T15:05:32	3	15	1003	1001
1318	2019-08-31T06:15:10	6	6	1001	1000
1321	2019-12-27T11:20:07	5	11	1000	1002
1324	2019-10-07T17:27:44	1	17	1001	1001
1327	2019-05-01T10:51:30	3	10	1000	1002
1330	2019-08-26T09:47:10	1	9	1000	1001
1333	2019-01-04T14:49:18	5	14	1002	1001
1336	2019-09-16T07:05:09	1	7	1001	1000
1339	2019-12-27T22:45:11	5	22	1003	1003
1342	2019-07-12T10:24:44	5	10	1001	1000
1345	2019-06-23T15:39:31	7	15	1001	1000
1348	2019-07-23T07:05:51	2	7	1003	1000
1351	2019-10-31T19:04:18	4	19	1001	1000
1354	2019-03-08T06:03:15	5	6	1000	1003
1357	2019-01-04T18:52:08	5	18	1000	1001
1360	2019-12-18T20:38:19	3	20	1001	1000
1363	2019-04-10T09:04:21	3	9	1001	1003
1366	2019-11-01T15:43:55	5	15	1000	1000
1369	2019-04-11T11:01:03	4	11	1000	1002
1372	2019-12-12T08:53:21	4	8	1003	1000
1375	2019-05-02T05:13:50	4	5	1001	1001
1378	2019-05-10T13:59:20	5	13	1001	1002
1381	2019-07-22T22:05:05	1	22	1000	1000
1384	2019-12-18T08:53:36	3	8	1000	1000
1387	2019-08-23T09:01:39	5	9	1001	1000
1390	2019-07-29T15:13:59	1	15	1000	1000
1393	2019-02-07T09:55:09	4	9	1001	1000
1396	2019-06-17T08:30:35	1	8	1001	1001
1399	2019-05-13T10:19:17	1	10	1003	1003
1402	2019-12-24T12:14:35	2	12	1000	1001
1405	2019-09-04T07:22:25	3	7	1002	1000
1408	2019-02-26T10:50:19	2	10	1001	1001
1411	2019-07-05T09:47:55	5	9	1003	1002
1414	2019-02-23T15:57:34	6	15	1000	1001
1417	2019-05-20T08:22:06	1	8	1000	1000
1420	2019-11-01T22:20:53	5	22	1002	1002
1423	2019-12-05T19:34:26	4	19	1002	1000
1426	2019-05-07T08:36:25	2	8	1001	1000
1429	2019-07-02T10:28:34	2	10	1002	1002
1432	2019-12-09T18:39:29	1	18	1000	1000
1435	2019-02-17T19:39:08	7	19	1000	1001
1438	2019-09-18T07:51:46	3	7	1001	1003
1441	2019-04-26T09:12:45	5	9	1002	1003
1444	2019-07-30T18:46:21	2	18	1001	1001
1447	2019-10-21T05:40:09	1	5	1000	1000
1450	2019-11-25T01:19:01	1	1	1002	1002
1453	2019-09-05T14:14:53	4	14	1000	1001
1456	2019-07-04T04:48:25	4	4	1000	1002
1459	2019-11-22T06:17:40	5	6	1000	1000
1462	2019-01-01T06:45:00	2	6	1000	1002
1465	2019-01-07T17:06:07	1	17	1000	1002
1468	2019-11-08T01:40:46	5	1	1000	1000
1471	2019-07-09T09:09:05	2	9	1001	1000
1474	2019-04-03T19:11:16	3	19	1000	1000
1477	2019-11-26T07:24:36	2	7	1001	1002
1480	2019-07-08T15:06:08	1	15	1000	1002
1483	2019-12-24T07:52:16	2	7	1001	1001
1486	2019-11-25T10:30:31	1	10	1003	1000
1489	2019-09-04T08:21:33	3	8	1001	1002
1492	2019-10-08T13:06:44	2	13	1001	1000
1495	2019-10-01T03:53:37	2	3	1000	1000
1498	2019-11-29T17:27:16	5	17	1001	1000
1501	2019-11-19T05:12:48	2	5	1000	1001
1504	2019-10-20T19:51:16	7	19	1001	1000
1507	2019-06-21T10:24:06	5	10	1001	1002
1510	2019-05-24T07:36:30	5	7	1000	1000
1513	2019-12-09T09:22:58	1	9	1003	1000
1516	2019-11-14T06:54:13	4	6	1002	1002
1519	2019-01-18T08:07:59	5	8	1001	1000
1522	2020-01-01T06:24:38	3	6	1001	1003
1525	2019-10-30T10:54:37	3	10	1002	1000
1528	2019-05-07T10:19:35	2	10	1001	1001
1531	2019-12-28T09:42:00	6	9	1001	1001
1534	2019-06-17T09:15:28	1	9	1003	1001
1537	2019-05-28T05:40:29	2	5	1001	1000
1540	2019-01-04T05:27:20	5	5	1000	1000
1543	2019-05-28T14:28:48	2	14	1001	1002
1546	2019-01-07T11:15:28	1	11	1000	1001
1549	2019-10-21T11:51:07	1	11	1001	1001
1552	2019-03-19T12:09:58	2	12	1001	1000
1555	2019-12-17T07:36:19	2	7	1000	1001
1558	2019-12-24T05:53:07	2	5	1000	1000
1561	2019-05-31T15:24:35	5	15	1000	1002
1564	2019-06-05T13:46:45	3	13	1003	1000
1567	2019-07-18T19:49:36	4	19	1003	1000
1570	2019-11-12T07:48:38	2	7	1001	1001
1573	2019-12-08T10:52:35	7	10	1000	1000
1576	2019-07-22T08:24:57	1	8	1003	1001
1579	2019-01-24T00:45:24	4	0	1000	1000
1582	2019-01-18T16:02:56	5	16	1003	1000
1585	2019-03-26T07:16:35	2	7	1000	1000
1588	2019-08-10T06:55:42	6	6	1000	1000
1591	2019-01-14T21:31:26	1	21	1000	1000
1594	2019-08-27T16:16:24	2	16	1003	1002
1597	2019-06-24T04:34:34	1	4	1000	1001
1600	2019-08-08T07:27:16	4	7	1000	1000
1603	2019-09-27T07:57:50	5	7	1002	1000
1606	2019-12-10T04:56:13	2	4	1001	1001
1609	2019-10-22T06:05:53	2	6	1000	1001
1612	2019-08-19T12:15:28	1	12	1001	1000
1615	2019-05-24T11:30:06	5	11	1000	1002
1618	2019-09-30T23:31:50	1	23	1001	1001
1621	2019-03-29T08:46:03	5	8	1003	1000
1624	2019-04-18T18:11:35	4	18	1000	1001
1627	2019-07-11T17:51:30	4	17	1003	1003
1630	2019-09-20T22:59:22	5	22	1003	1002
1633	2019-05-18T08:21:48	6	8	1001	1001
1636	2019-09-20T09:56:23	5	9	1002	1000
1639	2019-10-29T05:06:08	2	5	1001	1002
1642	2019-03-11T08:48:03	1	8	1001	1000
1645	2019-08-22T00:56:37	4	0	1000	1002
1648	2019-03-27T04:52:32	3	4	1001	1000
1651	2019-03-26T08:06:57	2	8	1001	1000
1654	2019-12-05T19:01:55	4	19	1001	1000
1657	2019-06-03T18:16:07	1	18	1000	1000
1660	2019-03-05T12:01:26	2	12	1001	1001
1663	2019-07-01T15:10:51	1	15	1002	1000
1666	2019-12-17T07:38:04	2	7	1003	1000
1669	2019-11-26T19:26:19	2	19	1000	1001
1672	2019-11-25T10:28:02	1	10	1003	1000
1675	2019-04-25T19:29:12	4	19	1003	1002
1678	2019-09-03T07:21:37	2	7	1000	1000
1681	2019-09-06T09:17:37	5	9	1001	1000
1684	2019-06-27T08:54:34	4	8	1000	1000
1687	2019-10-30T13:14:38	3	13	1001	1002
1690	2019-03-05T05:00:42	2	5	1000	1001
1693	2019-06-11T06:49:40	2	6	1001	1003
1696	2019-06-10T08:10:23	1	8	1001	1000
1699	2019-12-29T05:25:05	7	5	1002	1001
1702	2019-10-16T06:01:14	3	6	1000	1000
1705	2019-09-13T08:00:14	5	8	1000	1001
1708	2019-04-18T08:26:08	4	8	1001	1000
1711	2019-02-08T07:21:16	5	7	1000	1001
1714	2019-06-26T05:24:53	3	5	1000	1000
1717	2019-02-27T07:06:23	3	7	1000	1000
1720	2019-03-27T10:12:12	3	10	1000	1001
1723	2019-08-13T06:09:40	2	6	1002	1003
1726	2019-05-17T09:06:15	5	9	1000	1000
1729	2019-09-19T08:18:13	4	8	1001	1002
1732	2019-04-22T10:15:54	1	10	1000	1001
1735	2019-12-03T06:44:57	2	6	1001	1000
1738	2019-06-07T21:44:16	5	21	1003	1000
1741	2019-01-14T09:51:08	1	9	1001	1001
1744	2019-12-10T18:17:30	2	18	1002	1000
1747	2019-10-18T14:00:41	5	14	1001	1000
1750	2019-03-12T17:39:50	2	17	1001	1000
1753	2019-02-02T07:29:20	6	7	1000	1001
1756	2019-10-08T22:16:11	2	22	1001	1001
1759	2019-07-30T08:44:36	2	8	1003	1002
1762	2019-02-28T06:37:00	4	6	1003	1000
1765	2019-12-18T18:49:30	3	18	1000	1000
1768	2019-10-16T01:55:58	3	1	1000	1000
1771	2019-04-15T00:22:53	1	0	1001	1000
1774	2019-04-15T13:11:21	1	13	1000	1000
1777	2019-04-12T14:46:20	5	14	1000	1001
1780	2019-04-05T08:03:47	5	8	1001	1000
1783	2019-05-24T07:01:33	5	7	1000	1000
1786	2019-11-19T05:42:27	2	5	1001	1000
1789	2019-03-09T07:11:10	6	7	1003	1000
1792	2019-09-06T04:47:07	5	4	1000	1002
1795	2019-05-31T07:49:34	5	7	1003	1002
1798	2019-11-05T09:24:55	2	9	1000	1000
1801	2019-02-13T06:11:05	3	6	1000	1000
1804	2019-03-13T13:37:58	3	13	1003	1000
1807	2019-09-24T23:59:55	2	23	1001	1000
1810	2019-06-10T10:04:35	1	10	1000	1000
1813	2019-05-28T07:46:49	2	7	1002	1001
1816	2019-09-16T18:16:18	1	18	1001	1002
1819	2019-01-07T01:38:45	1	1	1003	1001
1822	2019-05-13T00:55:33	1	0	1000	1002
1825	2019-03-12T08:08:36	2	8	1003	1000
1828	2019-08-09T04:51:52	5	4	1001	1001
1831	2019-04-27T06:12:41	6	6	1001	1000
1834	2019-09-09T03:58:29	1	3	1001	1000
1837	2019-01-22T22:13:14	2	22	1002	1002
1840	2019-06-24T11:54:51	1	11	1001	1002
1843	2019-09-12T18:36:11	4	18	1001	1001
1846	2019-10-21T16:57:03	1	16	1003	1003
1849	2019-02-04T03:20:15	1	3	1000	1000
1852	2019-03-27T16:02:09	3	16	1000	1000
1855	2019-11-26T10:35:46	2	10	1000	1000
1858	2019-08-22T08:55:56	4	8	1003	1001
1861	2019-11-15T05:11:00	5	5	1003	1001
1864	2019-12-27T11:24:46	5	11	1000	1000
1867	2019-07-16T05:49:07	2	5	1000	1000
1870	2019-05-24T10:01:30	5	10	1000	1003
1873	2019-09-30T06:02:07	1	6	1000	1001
1876	2019-05-31T11:36:52	5	11	1003	1001
1879	2019-12-15T09:58:46	7	9	1000	1001
1882	2019-04-29T06:05:03	1	6	1003	1001
1885	2019-05-31T08:27:34	5	8	1000	1001
1888	2019-01-05T07:29:28	6	7	1002	1001
1891	2019-07-12T15:05:06	5	15	1003	1000
1894	2019-06-27T15:34:36	4	15	1000	1000
1897	2019-11-13T07:23:54	3	7	1000	1001
1900	2019-05-22T09:38:29	3	9	1000	1000
1903	2019-06-20T07:06:11	4	7	1003	1001
1906	2019-08-01T20:51:43	4	20	1003	1000
1909	2019-03-25T04:25:23	1	4	1002	1001
1912	2019-12-25T13:26:23	3	13	1000	1002
1915	2019-08-14T10:24:48	3	10	1002	1000
1918	2019-07-13T08:19:34	6	8	1002	1001
1921	2019-01-15T06:51:34	2	6	1001	1001
1924	2019-08-05T19:59:37	1	19	1002	1000
1927	2019-08-26T10:23:16	1	10	1003	1000
1930	2019-03-29T19:42:18	5	19	1002	1001
1933	2019-01-31T19:05:51	4	19	1000	1000
1936	2019-07-24T17:38:07	3	17	1002	1000
1939	2019-06-25T00:05:23	2	0	1002	1002
1942	2019-04-08T07:50:25	1	7	1000	1000
1945	2019-12-04T17:04:39	3	17	1000	1001
1948	2020-01-03T23:48:45	5	23	1000	1001
1951	2019-05-02T15:57:54	4	15	1001	1001
1954	2019-10-01T17:27:29	2	17	1003	1003
1957	2019-08-22T07:10:51	4	7	1001	1000
1960	2019-08-12T09:09:45	1	9	1001	1000
1963	2019-01-08T13:29:07	2	13	1001	1001
1966	2019-06-17T09:24:46	1	9	1003	1000
1969	2019-02-22T19:49:59	5	19	1000	1000
1972	2019-05-22T06:28:47	3	6	1001	1003
1975	2019-12-09T10:22:10	1	10	1002	1001
1978	2019-07-22T18:15:40	1	18	1001	1001
1981	2019-04-15T08:10:22	1	8	1002	1000
1984	2019-05-31T10:15:49	5	10	1001	1001
1987	2019-01-28T23:17:51	1	23	1003	1000
1990	2019-10-23T07:12:01	3	7	1003	1000
1993	2019-04-17T05:27:36	3	5	1000	1000
1996	2019-01-16T19:41:50	3	19	1000	1001
1999	2019-06-24T09:34:37	1	9	1002	1000
2002	2019-06-04T06:40:03	2	6	1001	1000
2005	2019-03-05T16:50:25	2	16	1002	1000
2008	2019-08-26T09:12:34	1	9	1001	1002
2011	2019-03-29T13:36:17	5	13	1003	1000
2014	2019-04-01T01:27:39	1	1	1001	1002
2017	2019-09-18T19:55:30	3	19	1001	1000
2020	2019-11-11T09:00:11	1	9	1001	1003
2023	2019-04-16T10:12:42	2	10	1002	1000
2026	2019-05-24T08:48:30	5	8	1001	1001
2029	2019-06-23T16:36:35	7	16	1000	1000
2032	2019-03-05T10:20:37	2	10	1000	1000
2035	2019-04-23T10:51:26	2	10	1001	1002
2038	2019-07-30T13:22:34	2	13	1003	1000
2041	2019-08-28T12:19:37	3	12	1000	1000
2044	2019-04-30T17:11:55	2	17	1000	1002
2047	2019-10-01T17:09:10	2	17	1000	1000
2050	2020-01-02T07:20:36	4	7	1001	1000
2053	2019-05-28T02:10:57	2	2	1001	1000
2056	2019-07-04T07:53:52	4	7	1001	1001
2059	2019-04-26T11:50:19	5	11	1001	1000
2062	2019-01-25T10:36:06	5	10	1001	1000
2065	2019-10-28T15:26:40	1	15	1001	1001
2068	2019-12-30T00:02:23	1	0	1001	1000
2071	2019-04-08T17:05:06	1	17	1001	1002
2074	2019-12-07T06:24:27	6	6	1000	1000
2077	2019-10-28T12:46:19	1	12	1003	1002
2080	2019-03-25T01:38:33	1	1	1000	1002
2083	2019-11-14T05:47:16	4	5	1000	1001
2086	2019-09-19T06:44:15	4	6	1001	1001
2089	2019-02-12T15:19:55	2	15	1000	1001
2092	2019-06-21T09:14:09	5	9	1002	1000
2095	2019-05-03T07:10:32	5	7	1001	1003
2098	2019-06-11T03:52:24	2	3	1003	1002
2101	2019-04-16T08:30:39	2	8	1001	1000
2104	2019-02-20T00:08:22	3	0	1001	1001
2107	2019-10-26T07:46:00	6	7	1000	1000
2110	2019-12-29T19:03:30	7	19	1001	1001
2113	2019-03-10T01:17:05	7	1	1002	1001
2116	2019-09-09T18:17:51	1	18	1001	1001
2119	2019-09-10T07:52:38	2	7	1000	1001
2122	2019-07-03T12:37:48	3	12	1001	1000
2125	2019-03-22T10:40:22	5	10	1000	1003
2128	2019-05-02T19:08:18	4	19	1001	1000
2131	2019-06-17T19:35:57	1	19	1001	1000
2134	2019-08-05T08:35:06	1	8	1003	1002
2137	2019-09-09T08:55:20	1	8	1001	1002
2140	2018-12-31T17:28:15	1	17	1003	1000
2143	2019-09-10T05:50:30	2	5	1003	1000
2146	2019-03-06T09:22:17	3	9	1001	1000
2149	2019-01-22T19:35:30	2	19	1001	1000
2152	2019-07-22T18:20:26	1	18	1003	1000
2155	2019-10-26T08:25:47	6	8	1001	1000
2158	2019-04-05T23:12:57	5	23	1000	1001
2161	2019-11-26T13:21:40	2	13	1003	1000
2164	2019-01-24T16:47:58	4	16	1003	1000
2167	2019-11-22T14:35:26	5	14	1001	1000
2170	2019-03-15T01:38:59	5	1	1000	1003
2173	2019-09-20T23:40:05	5	23	1001	1003
2176	2019-12-20T07:29:11	5	7	1000	1000
2179	2019-12-27T08:22:21	5	8	1000	1001
2182	2019-10-11T11:27:03	5	11	1002	1000
2185	2019-05-30T07:12:18	4	7	1000	1000
2188	2019-06-29T05:08:43	6	5	1002	1000
2191	2019-12-18T13:15:03	3	13	1003	1000
2194	2019-09-18T15:32:29	3	15	1001	1001
2197	2019-12-12T07:07:24	4	7	1001	1001
2200	2019-07-17T07:38:47	3	7	1000	1000
2203	2019-12-09T18:34:38	1	18	1000	1000
2206	2019-02-05T12:05:16	2	12	1000	1003
2209	2019-10-04T16:23:33	5	16	1002	1000
2212	2019-08-20T13:57:13	2	13	1000	1000
2215	2019-11-11T09:05:32	1	9	1001	1001
2218	2019-10-11T08:59:14	5	8	1000	1003
2221	2019-04-07T17:22:02	7	17	1003	1000
2224	2019-05-02T10:35:00	4	10	1000	1000
2227	2020-01-02T14:18:53	4	14	1000	1001
2230	2019-01-31T11:43:41	4	11	1002	1000
2233	2019-02-15T06:13:50	5	6	1000	1003
2236	2019-10-31T18:32:07	4	18	1000	1000
2239	2019-11-14T06:25:20	4	6	1000	1001
2242	2019-05-16T23:33:17	4	23	1000	1001
2245	2019-05-21T16:29:30	2	16	1001	1000
2248	2019-03-12T01:48:37	2	1	1000	1001
2251	2019-03-11T00:17:14	1	0	1000	1003
2254	2019-05-23T08:23:16	4	8	1001	1000
2257	2019-05-24T07:33:01	5	7	1000	1000
2260	2019-07-02T06:05:10	2	6	1001	1001
2263	2019-02-19T08:49:26	2	8	1001	1000
2266	2019-03-02T07:54:52	6	7	1000	1000
2269	2019-02-25T10:33:16	1	10	1001	1001
2272	2019-02-25T21:51:45	1	21	1001	1000
2275	2019-01-04T17:00:33	5	17	1001	1000
2278	2019-09-26T16:55:14	4	16	1001	1000
2281	2019-02-28T07:50:28	4	7	1000	1001
2284	2019-07-18T09:33:37	4	9	1001	1000
2287	2019-04-23T06:43:51	2	6	1000	1002
2290	2019-09-11T18:13:00	3	18	1001	1001
2293	2019-03-19T19:38:43	2	19	1003	1003
2296	2019-04-04T13:55:42	4	13	1003	1000
2299	2019-01-15T09:33:31	2	9	1002	1000
2302	2019-04-02T08:06:03	2	8	1000	1002
2305	2019-03-10T08:53:41	7	8	1001	1000
2308	2019-07-02T04:07:56	2	4	1000	1002
2311	2019-05-27T10:25:46	1	10	1000	1000
2314	2019-11-04T08:22:30	1	8	1000	1000
2317	2019-07-16T16:39:12	2	16	1001	1000
2320	2019-04-20T08:53:43	6	8	1001	1001
2323	2019-11-06T13:49:58	3	13	1001	1001
2326	2019-05-08T10:35:25	3	10	1000	1003
2329	2019-08-09T11:32:59	5	11	1003	1000
2332	2019-08-13T18:19:30	2	18	1001	1002
2335	2019-09-14T08:37:20	6	8	1000	1000
2338	2019-05-31T07:30:59	5	7	1000	1000
2341	2019-11-26T08:04:48	2	8	1001	1000
2344	2019-09-30T09:02:38	1	9	1000	1001
2347	2019-01-21T07:07:47	1	7	1000	1001
2350	2019-02-05T10:44:43	2	10	1000	1001
2353	2019-12-02T12:17:35	1	12	1001	1000
2356	2019-04-05T18:17:11	5	18	1000	1000
2359	2019-09-25T23:28:00	3	23	1001	1003
2362	2019-03-22T05:28:10	5	5	1000	1001
2365	2019-04-19T19:33:31	5	19	1001	1000
2368	2019-09-18T06:20:20	3	6	1000	1000
2371	2019-04-30T10:02:15	2	10	1001	1002
2374	2019-10-19T10:51:48	6	10	1001	1000
2377	2019-12-08T08:07:02	7	8	1000	1003
2380	2019-01-15T18:05:27	2	18	1001	1000
2383	2019-09-05T06:36:46	4	6	1003	1000
2386	2019-04-12T12:08:42	5	12	1002	1000
2389	2019-08-16T05:28:00	5	5	1003	1000
2392	2019-03-22T07:14:29	5	7	1003	1000
2395	2019-04-03T07:31:18	3	7	1000	1001
2398	2019-10-24T11:36:01	4	11	1001	1001
2401	2019-08-13T17:28:03	2	17	1001	1001
2404	2019-12-06T18:43:36	5	18	1000	1000
2407	2019-04-04T08:06:42	4	8	1001	1000
2410	2019-01-30T08:14:13	3	8	1000	1001
2413	2019-03-14T22:58:06	4	22	1001	1003
2416	2019-12-05T05:14:47	4	5	1003	1001
2419	2019-08-19T07:18:23	1	7	1003	1000
2422	2019-08-28T09:20:57	3	9	1003	1000
2425	2019-07-09T06:40:49	2	6	1003	1003
2428	2019-12-23T11:39:40	1	11	1002	1002
2431	2019-10-08T09:35:48	2	9	1003	1000
2434	2019-12-26T09:07:27	4	9	1003	1001
2437	2019-02-22T17:53:54	5	17	1000	1001
2440	2019-11-01T18:47:38	5	18	1000	1002
2443	2019-04-01T17:58:15	1	17	1002	1000
2446	2019-04-01T10:31:16	1	10	1000	1000
2449	2019-05-06T15:46:42	1	15	1000	1003
2452	2019-09-16T05:01:12	1	5	1000	1001
2455	2019-11-05T18:57:54	2	18	1001	1000
2458	2019-03-01T15:57:51	5	15	1003	1002
2461	2019-10-13T06:37:07	7	6	1001	1000
2464	2019-12-03T11:18:42	2	11	1001	1001
2467	2019-07-10T18:39:39	3	18	1001	1000
2470	2019-11-01T05:24:42	5	5	1000	1001
2473	2019-07-23T20:02:21	2	20	1000	1001
2476	2019-12-30T08:12:46	1	8	1003	1001
2479	2019-12-12T16:43:13	4	16	1000	1000
2482	2019-06-03T18:35:09	1	18	1000	1000
2485	2019-06-11T01:48:33	2	1	1000	1001
2488	2019-02-13T08:55:05	3	8	1000	1000
2491	2019-05-31T17:06:59	5	17	1003	1000
2494	2019-01-15T05:32:23	2	5	1003	1000
2497	2019-08-14T07:49:42	3	7	1000	1000
2500	2019-06-27T06:03:25	4	6	1000	1001
2503	2019-08-19T11:32:26	1	11	1003	1003
2506	2019-09-26T19:44:25	4	19	1003	1002
2509	2019-04-27T07:23:17	6	7	1001	1000
2512	2019-09-20T13:00:45	5	13	1000	1002
2515	2019-05-15T13:47:45	3	13	1000	1002
2518	2019-10-19T08:23:10	6	8	1000	1001
2521	2019-08-06T14:26:24	2	14	1000	1002
2524	2019-05-13T22:35:48	1	22	1000	1001
2527	2019-07-15T13:54:00	1	13	1002	1001
2530	2019-12-20T11:45:30	5	11	1003	1000
2533	2019-06-11T16:39:41	2	16	1000	1000
2536	2020-01-01T14:58:31	3	14	1001	1000
2539	2019-01-18T12:57:23	5	12	1000	1000
2542	2019-04-15T07:29:00	1	7	1001	1002
2545	2019-12-05T08:16:11	4	8	1003	1000
2548	2019-02-23T13:54:06	6	13	1001	1000
2551	2019-09-11T06:13:40	3	6	1000	1001
2554	2019-10-24T18:15:39	4	18	1000	1000
2557	2019-08-05T05:26:13	1	5	1001	1000
2560	2019-06-04T03:54:02	2	3	1000	1001
2563	2019-11-08T14:53:43	5	14	1000	1001
2566	2019-10-29T09:26:01	2	9	1001	1002
2569	2019-08-06T04:40:31	2	4	1001	1000
2572	2019-07-02T19:38:00	2	19	1000	1000
2575	2019-05-31T08:58:13	5	8	1000	1001
2578	2019-07-23T03:31:27	2	3	1000	1000
2581	2019-08-16T09:25:37	5	9	1003	1000
2584	2019-01-16T08:28:47	3	8	1001	1001
2587	2019-01-22T06:33:27	2	6	1002	1000
2590	2019-02-20T07:16:33	3	7	1001	1000
2593	2019-06-12T06:38:47	3	6	1003	1001
2596	2019-03-13T17:51:59	3	17	1000	1003
2599	2019-06-05T18:23:43	3	18	1003	1002
2602	2019-12-06T19:21:07	5	19	1002	1002
2605	2019-07-23T23:55:23	2	23	1000	1000
