ID	DATUM	TAG	STUNDE	STATION	KARTENART
1554	2019-08-29T07:51:39	4	7	1000	1003
1557	2019-03-06T10:09:00	3	10	1001	1001
1560	2019-07-14T08:35:06	7	8	1001	1001
1563	2019-09-13T07:07:44	5	7	1001	1001
1566	2019-11-16T19:29:05	6	19	1001	1000
1569	2019-12-17T07:44:48	2	7	1000	1002
1572	2019-06-12T12:16:15	3	12	1001	1000
1575	2019-04-09T10:01:10	2	10	1000	1003
1578	2019-04-20T05:51:58	6	5	1001	1000
1581	2019-08-09T08:06:30	5	8	1003	1000
1584	2019-12-17T08:36:19	2	8	1003	1002
1587	2019-08-27T15:43:04	2	15	1002	1000
1590	2018-12-31T20:52:25	1	20	1003	1000
1593	2019-10-23T08:25:29	3	8	1001	1002
1596	2019-03-12T07:10:02	2	7	1000	1003
1599	2019-12-09T06:21:36	1	6	1000	1000
1602	2019-04-16T13:10:01	2	13	1000	1001
1605	2019-12-26T10:43:20	4	10	1002	1003
1608	2019-02-08T09:02:14	5	9	1000	1000
1611	2019-06-12T08:20:03	3	8	1000	1000
1614	2019-05-03T07:47:15	5	7	1000	1000
1617	2019-06-17T04:50:59	1	4	1003	1001
1620	2019-12-31T08:06:29	2	8	1000	1002
1623	2019-05-13T07:31:14	1	7	1000	1000
1626	2019-07-16T05:32:33	2	5	1000	1001
1629	2019-03-25T17:28:06	1	17	1003	1000
1632	2019-01-14T16:51:14	1	16	1002	1001
1635	2019-10-02T22:52:12	3	22	1000	1002
1638	2019-07-22T18:57:51	1	18	1001	1000
1641	2019-12-24T11:53:46	2	11	1000	1000
1644	2019-10-29T18:10:40	2	18	1001	1000
1647	2019-10-29T04:01:53	2	4	1001	1001
1650	2019-02-27T07:10:24	3	7	1000	1001
1653	2019-04-23T07:43:48	2	7	1001	1000
1656	2019-02-11T14:14:32	1	14	1000	1003
1659	2019-07-26T17:32:21	5	17	1000	1000
1662	2019-04-26T09:58:38	5	9	1000	1002
1665	2019-01-22T13:52:49	2	13	1000	1001
1668	2019-05-13T00:01:23	1	0	1000	1001
1671	2019-02-18T08:49:08	1	8	1000	1001
1674	2019-07-30T07:59:08	2	7	1001	1001
1677	2019-07-10T08:21:06	3	8	1001	1000
1680	2019-12-09T06:09:05	1	6	1000	1000
1683	2019-07-01T05:43:20	1	5	1000	1001
1686	2019-08-14T09:14:07	3	9	1001	1003
1689	2019-01-14T10:22:19	1	10	1000	1000
1692	2019-01-21T01:08:25	1	1	1001	1000
1695	2019-01-18T18:45:47	5	18	1000	1000
1698	2019-07-23T04:22:14	2	4	1000	1000
1701	2019-12-17T14:32:04	2	14	1002	1001
1704	2019-03-19T09:31:29	2	9	1000	1000
1707	2019-04-15T09:39:02	1	9	1001	1000
1710	2019-07-08T04:32:14	1	4	1003	1000
1713	2019-04-22T13:19:26	1	13	1003	1000
1716	2019-10-21T07:28:10	1	7	1001	1001
1719	2019-04-30T17:10:30	2	17	1001	1000
1722	2019-09-30T08:01:53	1	8	1001	1000
1725	2019-09-02T17:05:25	1	17	1001	1002
1728	2019-07-17T23:47:08	3	23	1000	1003
1731	2019-08-19T20:48:53	1	20	1000	1000
1734	2019-11-13T15:34:53	3	15	1001	1001
1737	2019-02-28T20:49:38	4	20	1000	1000
1740	2020-01-03T05:56:58	5	5	1000	1000
1743	2019-04-09T19:31:39	2	19	1000	1000
1746	2019-10-17T16:01:47	4	16	1000	1000
1749	2019-10-19T15:53:54	6	15	1001	1000
1752	2019-12-06T02:23:35	5	2	1002	1003
1755	2019-01-21T20:52:55	1	20	1000	1000
1758	2019-09-17T14:47:09	2	14	1001	1000
1761	2019-12-10T06:15:09	2	6	1001	1001
1764	2019-03-21T08:58:06	4	8	1003	1001
1767	2019-12-24T10:48:03	2	10	1000	1000
1770	2019-03-08T22:32:45	5	22	1000	1000
1773	2019-11-19T17:36:59	2	17	1001	1003
1776	2019-03-23T07:32:33	6	7	1000	1001
1779	2019-04-11T21:54:48	4	21	1000	1000
1782	2019-11-01T07:26:33	5	7	1003	1000
1785	2019-02-25T19:11:34	1	19	1000	1002
1788	2019-02-11T08:24:16	1	8	1003	1003
1791	2019-03-04T05:50:19	1	5	1000	1002
1794	2019-05-15T07:51:45	3	7	1001	1000
1797	2019-09-23T07:07:33	1	7	1000	1000
1800	2019-06-27T07:29:04	4	7	1000	1000
1803	2019-07-02T16:10:01	2	16	1000	1000
1806	2019-08-20T16:13:26	2	16	1001	1003
1809	2019-12-16T19:32:39	1	19	1001	1001
1812	2019-10-01T10:34:17	2	10	1000	1000
1815	2019-07-23T11:16:16	2	11	1000	1001
1818	2019-04-11T08:25:27	4	8	1000	1000
1821	2019-01-01T04:47:14	2	4	1000	1000
1824	2019-09-18T10:50:00	3	10	1000	1003
1827	2019-09-13T08:52:57	5	8	1001	1000
1830	2019-11-05T07:54:11	2	7	1000	1001
1833	2019-12-03T09:32:26	2	9	1001	1003
1836	2019-12-23T17:27:12	1	17	1001	1002
1839	2019-08-20T18:48:05	2	18	1001	1002
1842	2019-02-02T14:34:09	6	14	1002	1002
1845	2019-07-10T09:47:59	3	9	1000	1000
1848	2019-01-22T07:15:25	2	7	1002	1001
1851	2019-09-16T11:14:20	1	11	1001	1002
1854	2019-11-16T20:03:46	6	20	1001	1003
1857	2019-12-27T03:10:58	5	3	1001	1001
1860	2019-08-06T14:36:25	2	14	1001	1000
1863	2019-07-10T07:09:25	3	7	1000	1003
1866	2019-08-10T07:23:10	6	7	1000	1000
1869	2019-03-11T09:19:19	1	9	1000	1000
1872	2019-10-09T08:38:49	3	8	1000	1000
1875	2019-03-12T09:05:39	2	9	1001	1000
1878	2019-12-10T18:01:44	2	18	1003	1001
1881	2019-08-27T06:33:44	2	6	1001	1000
1884	2019-04-22T19:41:01	1	19	1000	1000
1887	2019-12-23T05:53:53	1	5	1000	1003
1890	2019-03-12T06:18:06	2	6	1001	1002
1893	2019-01-23T05:06:33	3	5	1001	1000
1896	2019-08-14T12:20:30	3	12	1003	1000
1899	2019-01-21T06:22:32	1	6	1001	1003
1902	2019-06-10T09:38:09	1	9	1001	1000
1905	2019-07-27T22:43:42	6	22	1001	1003
1908	2019-01-30T12:54:18	3	12	1001	1001
1911	2019-05-21T06:02:59	2	6	1001	1000
1914	2019-09-09T18:44:52	1	18	1003	1000
1917	2019-08-13T07:49:03	2	7	1001	1002
1920	2019-12-06T16:28:01	5	16	1001	1002
1923	2019-12-04T07:07:03	3	7	1002	1001
1926	2019-03-16T04:07:16	6	4	1001	1000
1929	2019-03-25T09:19:15	1	9	1003	1001
1932	2019-07-22T19:07:24	1	19	1001	1000
1935	2019-02-04T17:49:16	1	17	1003	1000
1938	2019-08-15T18:00:12	4	18	1003	1001
1941	2019-03-21T08:33:44	4	8	1000	1000
1944	2019-07-23T17:26:44	2	17	1000	1002
1947	2019-10-11T18:22:37	5	18	1003	1000
1950	2019-08-12T03:33:37	1	3	1003	1000
1953	2019-05-04T10:19:05	6	10	1001	1000
1956	2019-11-11T09:57:13	1	9	1001	1001
1959	2019-04-22T14:42:51	1	14	1001	1000
1962	2019-04-05T23:56:27	5	23	1000	1001
1965	2019-01-05T05:10:16	6	5	1001	1000
1968	2019-12-26T15:48:22	4	15	1000	1000
1971	2019-04-01T13:33:25	1	13	1001	1003
1974	2019-10-04T05:45:28	5	5	1003	1000
1977	2019-06-07T17:43:53	5	17	1003	1000
1980	2019-03-08T07:05:03	5	7	1003	1000
1983	2019-02-04T12:25:40	1	12	1001	1001
1986	2019-03-20T09:02:50	3	9	1000	1001
1989	2019-12-16T10:36:46	1	10	1000	1002
1992	2019-09-23T09:41:43	1	9	1002	1003
1995	2019-03-19T14:00:56	2	14	1001	1003
1998	2019-11-19T07:54:42	2	7	1000	1000
2001	2019-03-06T06:32:42	3	6	1000	1001
2004	2019-01-22T08:49:21	2	8	1000	1000
2007	2019-03-15T12:53:57	5	12	1001	1000
2010	2019-11-18T15:45:56	1	15	1003	1001
2013	2019-11-15T09:41:46	5	9	1003	1002
2016	2019-03-30T00:21:02	6	0	1001	1001
2019	2019-10-23T04:27:26	3	4	1000	1001
2022	2019-02-08T08:35:53	5	8	1001	1000
2025	2019-11-20T09:19:21	3	9	1000	1000
2028	2019-10-21T05:58:18	1	5	1001	1001
2031	2019-06-07T18:38:01	5	18	1001	1000
2034	2019-01-03T09:32:18	4	9	1001	1000
2037	2019-12-09T07:25:27	1	7	1000	1001
2040	2019-08-21T06:45:29	3	6	1001	1000
2043	2019-01-05T02:52:41	6	2	1000	1000
2046	2019-08-23T01:56:34	5	1	1000	1000
2049	2019-12-02T05:13:42	1	5	1000	1000
2052	2019-12-31T10:56:09	2	10	1002	1001
2055	2019-05-18T14:18:49	6	14	1003	1000
2058	2019-10-11T10:46:28	5	10	1002	1000
2061	2019-01-28T07:14:38	1	7	1000	1000
2064	2019-03-26T17:40:26	2	17	1000	1000
2067	2019-11-24T09:44:34	7	9	1000	1002
2070	2019-07-31T06:02:18	3	6	1001	1002
2073	2019-06-10T19:52:04	1	19	1000	1002
2076	2019-11-04T07:38:50	1	7	1001	1003
2079	2019-07-15T22:56:53	1	22	1000	1000
2082	2019-10-30T18:28:45	3	18	1003	1000
2085	2019-10-26T07:51:33	6	7	1001	1000
2088	2019-05-27T02:06:11	1	2	1002	1000
2091	2019-11-18T18:47:09	1	18	1000	1000
2094	2019-10-01T08:31:41	2	8	1000	1001
2097	2019-02-18T23:45:36	1	23	1001	1002
2100	2019-10-04T05:25:14	5	5	1002	1000
2103	2019-03-22T12:23:53	5	12	1001	1000
2106	2019-07-08T19:48:14	1	19	1000	1000
2109	2019-10-14T18:05:19	1	18	1000	1000
2112	2019-04-12T14:05:19	5	14	1003	1000
2115	2019-10-17T07:40:25	4	7	1001	1001
2118	2019-01-19T08:38:53	6	8	1000	1000
2121	2019-02-08T07:02:44	5	7	1001	1000
2124	2019-02-11T02:10:53	1	2	1001	1001
2127	2019-04-08T11:18:16	1	11	1000	1000
2130	2019-11-19T09:27:55	2	9	1000	1001
2133	2019-01-31T08:31:01	4	8	1000	1000
2136	2019-10-10T19:49:08	4	19	1000	1000
2139	2019-09-17T16:08:30	2	16	1000	1003
2142	2019-08-29T19:24:09	4	19	1001	1000
2145	2019-06-26T06:48:55	3	6	1000	1003
2148	2019-01-03T13:03:27	4	13	1000	1002
2151	2019-08-27T04:50:39	2	4	1001	1000
2154	2019-11-11T16:38:45	1	16	1000	1000
2157	2020-01-03T21:31:30	5	21	1001	1000
2160	2019-10-18T08:19:51	5	8	1003	1000
2163	2019-08-28T10:00:56	3	10	1001	1000
2166	2019-12-31T17:37:17	2	17	1000	1001
2169	2019-08-23T07:56:35	5	7	1000	1001
2172	2019-08-19T00:02:36	1	0	1003	1002
2175	2019-08-21T08:19:09	3	8	1000	1002
2178	2019-09-25T02:57:16	3	2	1000	1000
2181	2019-09-02T06:44:49	1	6	1000	1000
2184	2019-08-20T19:09:08	2	19	1001	1000
2187	2019-07-08T07:11:20	1	7	1001	1000
2190	2019-07-04T15:55:15	4	15	1003	1001
2193	2019-08-20T06:59:23	2	6	1003	1001
2196	2019-09-16T09:40:43	1	9	1000	1001
2199	2019-11-11T00:45:29	1	0	1000	1000
2202	2019-02-25T04:41:14	1	4	1000	1000
2205	2019-12-16T02:36:35	1	2	1003	1001
2208	2019-12-27T10:47:34	5	10	1001	1000
2211	2019-05-13T06:33:25	1	6	1000	1001
2214	2019-02-22T06:40:59	5	6	1001	1000
2217	2019-12-09T08:29:42	1	8	1001	1000
2220	2019-12-19T08:49:28	4	8	1001	1000
2223	2019-02-22T18:49:43	5	18	1000	1001
2226	2019-04-06T00:43:15	6	0	1000	1000
2229	2019-07-29T04:08:43	1	4	1001	1000
2232	2019-04-25T09:53:57	4	9	1000	1000
2235	2019-10-04T08:45:55	5	8	1000	1002
2238	2019-10-15T08:38:18	2	8	1000	1002
2241	2019-12-03T06:56:35	2	6	1000	1000
2244	2019-12-04T13:57:43	3	13	1000	1000
2247	2019-12-20T06:01:13	5	6	1000	1001
2250	2019-08-12T06:13:08	1	6	1003	1000
2253	2019-12-27T15:36:15	5	15	1000	1000
2256	2019-06-17T10:20:15	1	10	1001	1002
2259	2018-12-31T07:13:11	1	7	1000	1000
2262	2020-01-02T12:56:59	4	12	1000	1002
2265	2019-05-21T08:51:44	2	8	1001	1001
2268	2019-11-29T09:18:27	5	9	1000	1001
2271	2019-07-24T20:46:26	3	20	1000	1000
2274	2019-01-09T15:24:40	3	15	1001	1000
2277	2019-02-27T19:45:55	3	19	1001	1000
2280	2019-05-03T01:23:36	5	1	1000	1000
2283	2019-03-15T09:31:57	5	9	1000	1001
2286	2019-09-03T09:43:58	2	9	1001	1000
2289	2019-11-15T09:37:40	5	9	1001	1001
2292	2020-01-02T08:28:11	4	8	1000	1002
2295	2019-12-24T15:21:14	2	15	1003	1001
2298	2019-12-25T05:19:41	3	5	1000	1000
2301	2019-12-11T19:06:34	3	19	1000	1002
2304	2019-01-18T09:05:24	5	9	1001	1002
2307	2019-07-23T09:41:28	2	9	1001	1001
2310	2019-05-06T01:37:08	1	1	1003	1000
2313	2019-11-21T18:27:43	4	18	1001	1000
2316	2019-02-11T14:49:48	1	14	1001	1001
2319	2019-03-08T20:29:39	5	20	1003	1000
2322	2020-01-03T23:45:45	5	23	1000	1002
2325	2019-03-05T03:58:16	2	3	1000	1001
2328	2019-02-26T09:04:44	2	9	1000	1002
2331	2019-09-24T01:45:20	2	1	1003	1000
2334	2019-07-24T09:10:09	3	9	1001	1001
2337	2019-10-09T10:15:55	3	10	1001	1000
2340	2019-10-29T13:02:37	2	13	1000	1000
2343	2019-10-26T07:03:31	6	7	1001	1000
2346	2019-07-02T05:39:16	2	5	1000	1000
2349	2019-01-11T04:36:56	5	4	1000	1001
2352	2019-10-08T17:42:55	2	17	1003	1000
2355	2019-09-20T23:11:16	5	23	1003	1000
2358	2019-01-27T06:48:06	7	6	1000	1000
2361	2019-11-29T05:05:38	5	5	1000	1000
2364	2019-12-13T06:30:48	5	6	1000	1003
2367	2019-12-27T08:47:20	5	8	1003	1000
2370	2019-04-01T18:46:24	1	18	1003	1000
2373	2019-06-17T22:57:42	1	22	1001	1003
2376	2019-02-22T09:47:54	5	9	1001	1001
2379	2019-08-19T06:05:45	1	6	1000	1000
2382	2019-07-01T01:27:49	1	1	1000	1000
2385	2019-05-13T19:27:33	1	19	1000	1001
2388	2019-03-26T09:39:05	2	9	1000	1001
2391	2019-06-11T13:59:49	2	13	1000	1000
2394	2019-06-07T09:07:26	5	9	1000	1001
2397	2019-05-21T14:21:34	2	14	1001	1001
2400	2019-07-01T07:49:19	1	7	1003	1000
2403	2019-06-04T18:29:21	2	18	1000	1001
2406	2019-02-05T12:12:00	2	12	1001	1001
2409	2019-03-29T09:41:07	5	9	1000	1001
2412	2019-08-07T12:56:11	3	12	1001	1000
2415	2019-09-16T08:36:31	1	8	1000	1003
2418	2019-02-28T05:03:58	4	5	1000	1000
2421	2019-11-26T08:36:15	2	8	1000	1002
2424	2018-12-31T06:24:45	1	6	1000	1000
2427	2019-12-11T03:09:55	3	3	1001	1000
2430	2019-09-15T17:02:23	7	17	1003	1000
2433	2019-04-08T06:27:32	1	6	1001	1000
2436	2019-08-23T12:42:38	5	12	1002	1001
2439	2019-12-12T07:20:28	4	7	1000	1000
2442	2019-10-17T04:28:39	4	4	1003	1000
2445	2019-10-15T20:36:45	2	20	1001	1000
2448	2019-07-01T21:54:09	1	21	1000	1000
2451	2019-01-07T07:00:34	1	7	1001	1002
2454	2019-04-26T15:32:48	5	15	1000	1000
2457	2019-05-31T21:05:28	5	21	1000	1001
2460	2019-07-09T09:34:19	2	9	1000	1000
2463	2019-09-20T05:42:20	5	5	1002	1002
2466	2019-07-31T05:06:35	3	5	1001	1002
2469	2019-03-08T19:32:21	5	19	1003	1000
2472	2019-03-11T06:16:18	1	6	1002	1003
2475	2019-07-23T09:07:55	2	9	1002	1002
2478	2019-04-22T17:48:56	1	17	1001	1001
2481	2019-10-25T17:18:44	5	17	1000	1000
2484	2019-12-30T19:59:28	1	19	1000	1001
2487	2019-03-14T19:47:01	4	19	1001	1002
2490	2019-09-10T15:16:09	2	15	1001	1000
2493	2019-12-30T00:43:02	1	0	1000	1000
2496	2019-07-09T09:39:41	2	9	1000	1001
2499	2019-01-28T08:50:18	1	8	1000	1002
2502	2019-12-16T10:40:31	1	10	1001	1001
2505	2019-05-28T09:01:35	2	9	1000	1001
2508	2019-05-31T09:27:44	5	9	1001	1000
2511	2019-11-06T12:33:26	3	12	1001	1000
2514	2019-02-25T17:35:18	1	17	1000	1000
2517	2019-12-12T09:14:23	4	9	1001	1000
2520	2019-04-11T18:55:23	4	18	1001	1000
2523	2019-04-16T19:58:22	2	19	1000	1000
2526	2019-05-24T06:49:43	5	6	1000	1000
2529	2019-02-07T18:32:01	4	18	1003	1000
2532	2019-11-12T11:31:44	2	11	1001	1003
2535	2019-12-08T09:26:12	7	9	1001	1002
2538	2019-03-05T17:24:44	2	17	1003	1001
2541	2019-01-09T16:07:47	3	16	1001	1000
2544	2019-06-26T07:53:57	3	7	1003	1002
2547	2019-09-26T07:46:22	4	7	1000	1002
2550	2019-12-18T01:47:39	3	1	1000	1001
2553	2019-09-17T02:14:01	2	2	1001	1001
2556	2019-03-07T19:27:41	4	19	1001	1000
2559	2019-10-15T01:58:34	2	1	1000	1000
2562	2019-07-22T05:39:02	1	5	1003	1002
2565	2019-07-29T09:50:10	1	9	1000	1001
2568	2019-12-02T19:35:11	1	19	1001	1000
2571	2019-02-27T20:11:12	3	20	1001	1001
2574	2019-02-19T15:04:48	2	15	1001	1000
2577	2019-08-23T08:10:32	5	8	1000	1000
2580	2019-11-09T08:52:03	6	8	1003	1001
2583	2019-09-09T17:16:07	1	17	1000	1000
2586	2019-01-05T06:39:13	6	6	1001	1000
2589	2019-06-21T21:42:50	5	21	1001	1000
2592	2019-12-19T13:03:48	4	13	1001	1000
2595	2019-03-15T13:45:26	5	13	1000	1000
2598	2019-11-17T07:20:49	7	7	1003	1001
2601	2019-05-17T19:33:03	5	19	1001	1000
2604	2019-02-06T06:29:44	3	6	1003	1000
2607	2019-02-11T08:15:49	1	8	1000	1001
